text,author,book
"And we would end up in bed, of course.",Banana Yoshimoto,The Lake
"But there was no way, just no way I could get myself into it.",Banana Yoshimoto,The Lake
"As it happened, this guy was bursting with energy, raring to go, morning and night, no matter where we were.",Banana Yoshimoto,The Lake
"That’s nice when you’re feeling good, but it’s not nice at all when you’ve got other things on your mind.",Banana Yoshimoto,The Lake
"In other words, I really didn’t like this guy.",Banana Yoshimoto,The Lake
"He was a sort of sex buddy, and when I first met him it just happened that that’s what I wanted.",Banana Yoshimoto,The Lake
"In the excitement of our new relationship, I’d mistaken my eagerness for affection.",Banana Yoshimoto,The Lake
"I thought it was him I wanted.All along, I didn’t realize what had happened, and then one day it hit me.",Banana Yoshimoto,The Lake
"I noticed that I never felt like opening the curtains when he was over, and that clued me in.I didn’t want Nakajima to see him relaxing in my apartment.When it’s like that, no matter who it is, it’s clearly not going to work.On the other hand, here I was with Nakajima—a guy I really did like—hanging around all the time, and still I couldn’t do it because I didn’t feel happy enough.",Banana Yoshimoto,The Lake
Even I found it puzzling.,Banana Yoshimoto,The Lake
"Here I had this young guy I liked in front of me, and I wasn’t holding back, I just didn’t feel turned on.",Banana Yoshimoto,The Lake
"Needless to say, I wasn’t thinking at all about how Nakajima might be feeling.At most, I had a vague sense that maybe someday I’d fall for him.It’s hard to imagine, I know, but Nakajima had this particular aura about him that made it easy to accept anything, and when I luxuriated in that aura, even the most bizarre things came to seem perfectly ordinary.For instance, after I started spending time with Nakajima, I became clearly aware, for the first time in my life, of the way I had always looked at the world, and of how I wanted to see it in the future.",Banana Yoshimoto,The Lake
It was because he was so steadfast.,Banana Yoshimoto,The Lake
"All the matters in which I’d let myself flip-flop, changing from day to day, all the times I’d tried to make myself into something I wasn’t in order to assuage little stabs of conscience—bitter thoughts about my parents’ relationship, say, or how my mother was living her life … I saw it all so clearly.",Banana Yoshimoto,The Lake
"I’d always felt bad, somewhere in my heart, about my inability to sympathize with my mom, who had tried in her own wishy-washy way to accommodate herself to society, and remained like that until she died.",Banana Yoshimoto,The Lake
"Of course you have to sympathize with her—she was weak, she was only human.",Banana Yoshimoto,The Lake
"Out in the country, people aren’t as tough as they are in the city.",Banana Yoshimoto,The Lake
"Living alone in Tokyo as I do now, I’m starting to forget what it’s like, but in the countryside those social connections still matter, and that’s the world Mom belonged to … See how arrogant you are?",Banana Yoshimoto,The Lake
I had told myself.,Banana Yoshimoto,The Lake
You’ve got to change that.,Banana Yoshimoto,The Lake
"And I’d believed it.But after I met Nakajima and saw how he dove into each day, though only doing the bare minimum, only what he liked, I realized that I was exactly like my mother—the way she tried to be what others wanted her to be, because she was afraid to be different.",Banana Yoshimoto,The Lake
"I had that same fawning impulse, too.And when it occurred to me that being that way really wasn’t going to help me get through the rest of my life, I realized that from now on, my mom’s life and mine would have to be completely, unmistakably different.",Banana Yoshimoto,The Lake
"Nothing about us was the same: the times we lived in, the ways we regarded the world, the things we valued.",Banana Yoshimoto,The Lake
"That wasn’t to say I didn’t love my mom, or that I couldn’t respect or forgive her.",Banana Yoshimoto,The Lake
"That’s not what I mean.Tremulously peeling back that film of false sympathy, I discovered a smooth new willingness to let bygones be bygones forming like new skin underneath.Something flashed in my mind when I discovered that feeling inside me: So this is what it means to grow up.",Banana Yoshimoto,The Lake
"And I realized, rather late, that Nakajima, who had been on his own for ages, had also been an adult for a very long time.And not just an adult: frail as he seemed, he was also a man.“So if I’m like this, Chihiro, it’s not because you’re not attractive.",Banana Yoshimoto,The Lake
I’m sorry.”Nakajima peered awkwardly at me in the dimly lit room as he said this.“You don’t have to apologize.,Banana Yoshimoto,The Lake
"Besides, who said I want you to do anything?",Banana Yoshimoto,The Lake
How do you know what I’m feeling?” I said.“What?,Banana Yoshimoto,The Lake
"I thought women were like that,” Nakajima said.",Banana Yoshimoto,The Lake
"“They always get angry if I don’t try to come on to them after a while, once we get friendly.”“I’m not angry yet.",Banana Yoshimoto,The Lake
"Besides, we’re kind of still in the process of getting friendly, or maybe that’s not quite right, I don’t know.",Banana Yoshimoto,The Lake
"I guess I hadn’t really thought about it,” I said.",Banana Yoshimoto,The Lake
“So relax.”“Okay.,Banana Yoshimoto,The Lake
It’s just that all kinds of things happened to me.,Banana Yoshimoto,The Lake
A long time ago.,Banana Yoshimoto,The Lake
"And so it’s like, that kind of stuff, it scares me so much, really, I hate it so much I shudder just thinking about it.",Banana Yoshimoto,The Lake
Getting naked with people and stuff.,Banana Yoshimoto,The Lake
People being naked.,Banana Yoshimoto,The Lake
"I’m so scared I can’t even go to a public bath or a hot springs or anything—do you believe me?” Nakajima said.I had no idea what had happened, but clearly it was pretty serious.When someone tells you something big, it’s like you’re taking money from them, and there’s no way it will ever go back to being the way it was.",Banana Yoshimoto,The Lake
You have to take responsibility for listening.My mother used to say that.,Banana Yoshimoto,The Lake
"What a stingy way to look at the world, I thought, and yet at the same time I realized it was probably true.So I’d gotten into the habit of withdrawing into myself whenever people tried to talk.When you’ve got a parent who works in a club, you learn very early that the sky’s the limit when it comes to terrible stories.",Banana Yoshimoto,The Lake
"Whenever a girl I got to know at school came and launched into some sad tale with a “I don’t like to talk about it, but …,” it all seemed totally trivial to me.",Banana Yoshimoto,The Lake
"I guess you could say I was mature for my years, at least in terms of the stories I’d heard.I was still very young, too, when I learned that on some level, whether or not two people had slept together really wasn’t such a big deal.“It’s okay, you don’t need to tell me.",Banana Yoshimoto,The Lake
"Especially if it hurts,” I said.",Banana Yoshimoto,The Lake
"“If I should happen to start feeling that way for you and you still can’t perform, I’ll just go on out and find another boyfriend and chase you out of here.",Banana Yoshimoto,The Lake
"I won’t give you another thought, really.",Banana Yoshimoto,The Lake
"So don’t worry about it, okay?",Banana Yoshimoto,The Lake
It’s not a problem.,Banana Yoshimoto,The Lake
"Right now, I’m not in the mood, either.",Banana Yoshimoto,The Lake
"I mean it.”“… Okay.”Nakajima began sobbing quietly.All of a sudden I felt like I was with a little boy, and my heart ached.",Banana Yoshimoto,The Lake
Because he cried like a child.,Banana Yoshimoto,The Lake
"It was as if his tears had nowhere to go, they were meant for god alone.",Banana Yoshimoto,The Lake
"I wanted to hug him to me, but I thought that might frighten him, too.",Banana Yoshimoto,The Lake
"So I tried something else.“Here,” I said, “let’s hold hands as we sleep.”I took his hand in mine.",Banana Yoshimoto,The Lake
He had been hiding his eyes with the other hand since he started crying.,Banana Yoshimoto,The Lake
And now he was crying even harder.,Banana Yoshimoto,The Lake
"I kept squeezing his thin, dry hand.The heat in his palm made me think that sometimes it’s too late, some things can’t be fixed.",Banana Yoshimoto,The Lake
"I didn’t know anything about his past, but I had the sense that long ago, someone had abused him sexually.",Banana Yoshimoto,The Lake
"He had been completely crushed, pushed to a point where there was no hope he would ever recover—or maybe it was just a matter of giving it time, I thought.I felt bad for having spoken so flippantly.",Banana Yoshimoto,The Lake
It’s so easy to be insensitive about things you have no personal experience of.,Banana Yoshimoto,The Lake
"I couldn’t even guess what it was that had gone wrong inside him.No doubt every little thing I did to try and help him feel better, things any woman would do, only drove him further into a corner.At the same time, seeing how extremely sweaty his face had become when he made his confession earlier had left me feeling a little frightened myself, like he was telling me more than I needed to know.",Banana Yoshimoto,The Lake
"Right now I was still too exhausted, too wasted to start anything new, but after a little while I hoped I could fall in love, and have more fun, and be young.",Banana Yoshimoto,The Lake
"Go to the movies, argue, meet up somewhere, go out to eat (even though Nakajima didn’t like eating out), do all that, wasting time in a nice way.",Banana Yoshimoto,The Lake
That’s what I wanted to do.,Banana Yoshimoto,The Lake
I didn’t want to deal with weighty matters.,Banana Yoshimoto,The Lake
"That’s what I was hoping for, except that if I were to go out with him it seemed unlikely we could ever go to a hot springs together, and simply having sex would be an ordeal.",Banana Yoshimoto,The Lake
That would really be a pain.,Banana Yoshimoto,The Lake
"I mean, I want to have fun with my life, I thought.",Banana Yoshimoto,The Lake
"Because I was still able, at that point, to treat it all lightly.And then, peering at me with the eyes of a boy in elementary school, his voice stuffy from crying, Nakajima spoke.“Is it all right if we try?",Banana Yoshimoto,The Lake
If we see if I can do it?,Banana Yoshimoto,The Lake
"If I can’t now, I feel like I never will.”Okay, if you want, I said.",Banana Yoshimoto,The Lake
"And that was it.He said he’d be too scared if we were naked, so we fumbled over each other’s bodies in our pajamas.",Banana Yoshimoto,The Lake
"Nakajima was kind of oddly built, and he didn’t really seem to be enjoying himself.",Banana Yoshimoto,The Lake
"It felt like I was faking sex with a person who thought sex was a bad thing.The whole time, I kept thinking that it would take a pretty major shift in perspective for me to start wanting to go on doing this with this guy, and that made it even more bizarre.But occasionally something in our movements flashed.",Banana Yoshimoto,The Lake
"There was hope.Those are my memories of our first night together.After I said goodbye to my mom, my life seemed to turn rapidly in a new direction.I no longer had to go back to my hometown all the time and Nakajima had begun coming over, and everything happened so suddenly … day after day, it was like living out some weird fantasy.",Banana Yoshimoto,The Lake
"Like I was inhabiting someone else’s dream, some stranger’s.",Banana Yoshimoto,The Lake
Did all that really happen?,Banana Yoshimoto,The Lake
"I wondered, dazed, casting my mind back.",Banana Yoshimoto,The Lake
"To her bones, the crematorium.And then I got offered a big job.I was a fledgling painter, you see, who specialized in murals.My palette was unusual, unlike other painters’, so every so often my work got featured on TV programs and stuff, and since I was happy to go anywhere, all on my own—except that I often had to hire a student to take me, since I don’t drive—I had gotten a decent number of jobs, here and there.",Banana Yoshimoto,The Lake
"It’s not like I was famous or anything, but there’s always a demand for that kind of work, more than you’d expect, and so I was constantly going off to do a mural on the side of someone’s house or in a garden, on a crumbling wall outside an aquarium, on the side of a shed owned by a neighborhood association.",Banana Yoshimoto,The Lake
"The main point, as far as I was concerned, was to put my pictures outside, so as a rule I didn’t agree to requests regarding the subject matter.",Banana Yoshimoto,The Lake
"I would talk things over with people, and to some extent I’d take general suggestions, like if someone said they wanted fruit, or animals, or the ocean or something.",Banana Yoshimoto,The Lake
"So far I had painted about twenty pictures on walls, warehouses, and playground equipment.That said, I wasn’t passionately committed to earning a living this way or anything.",Banana Yoshimoto,The Lake
"I tried it once and people liked it, so I kept doing it.",Banana Yoshimoto,The Lake
"That’s all there was to it.Basically, I just liked the lifestyle I had when I was painting my murals.",Banana Yoshimoto,The Lake
"I didn’t think my work necessarily had much value as art.Sooner or later they were bound to be destroyed or painted over for bureaucratic reasons, after all, so there was no point obsessing over details.",Banana Yoshimoto,The Lake
"All I wanted was to have fun painting, to chat and make friends with people who came by while I worked, and for my mural to add just a little bit of warmth to the lives of the people in the vicinity.The wall I’d been asked to paint this time was on the grounds of my old art school.",Banana Yoshimoto,The Lake
It was a fairly low wall that divided the campus from a place that used to be a preschool and was now a privately run Infant Development Center.,Banana Yoshimoto,The Lake
"There was already a mural on the art-school side, one from a long time ago, but the side facing the center was just plain yellow.",Banana Yoshimoto,The Lake
"The people who hired me said I could paint whatever I wanted there.I had nice memories of the building itself, since it was near my school and I had seen it all the time when I was taking classes, so I accepted the job immediately when an old classmate of mine, Sayuri, offered it to me.",Banana Yoshimoto,The Lake
"She was the center’s piano teacher.The building that housed the center was a bit old but really charming: it had been designed by an architect who grew up in the neighborhood, and he had worked hard to make it special so that future generations of children could go to school in a fresh, innovative structure.Even when I was a student, I’d loved the center, I loved it more the more I saw it—the shape of the walls; the contour of the building itself; the yard, specially landscaped for children, with a little manmade hill—and I used to have my lunch leaning against that wall, watching the kids.",Banana Yoshimoto,The Lake
"The building had such an aura of warmth to it that I thought if I had been young enough, I would have wanted to go to school there myself.Apparently it was getting dangerously run-down, though, and since it would cost a fortune to fix it up, someone had suggested that the whole structure be torn down.",Banana Yoshimoto,The Lake
A TV crew came to report on it and everything.,Banana Yoshimoto,The Lake
They presented it as the story of a community trying to save a local building and a painter they had hired to help.,Banana Yoshimoto,The Lake
"I agreed to do an interview.I wasn’t particularly involved with the political stuff, though.",Banana Yoshimoto,The Lake
"I just wanted to have fun with the kids who had to pass by to get in and out of the building, and to look into their eyes, and put the things I saw in them up on that wall.",Banana Yoshimoto,The Lake
"I figured this job would keep me busy all spring; beyond that, I couldn’t say.",Banana Yoshimoto,The Lake
There’s no point thinking about the future.That’s what it’s like when you’re creating things.,Banana Yoshimoto,The Lake
"On the one hand, it really seems like you’re keeping it all moving on your own, and you can tell yourself that you’ve got inspiration raining down on you, but ultimately you can’t make anything happen on your own.I knew the kids would make it work.",Banana Yoshimoto,The Lake
They would help me put something eternal onto that wall.,Banana Yoshimoto,The Lake
"Something that would last forever, even if the wall did end up being knocked down.",Banana Yoshimoto,The Lake
"And that was enough for me.I’d been through so many unfamiliar things recently, looking after my mom and managing her funeral and so on, and it was like this worldly grime had rubbed off on me from dealing with all that.",Banana Yoshimoto,The Lake
"I wanted to wash it all away, throwing myself into my work.Caring for my mom had taken all the energy I had, and I hadn’t had the mental space to think of anything but how overwhelmed I was.",Banana Yoshimoto,The Lake
"I’d always felt that I was striving for something good, though, reaching toward the light, and so it really hadn’t been that bad.",Banana Yoshimoto,The Lake
"Things had come to feel so normal that I could hardly believe it when I would remember I couldn’t call her up to talk whenever I wanted to anymore, about whatever was on my mind.I had always been thinking about her, about what I could do for her, but she would be unconscious, or in a daze, out of it.",Banana Yoshimoto,The Lake
"That was what really hurt.The meeting that afternoon went smoothly.I had a pleasant discussion with the managers of the Infant Development Center—a couple who had worked, apparently, in a preschool in the United States—and we agreed that I would paint a cheery group of animals or something along those lines.",Banana Yoshimoto,The Lake
"I was a bit troubled by the bumpiness of the wall, but it would take too long and be too expensive to fill in all the depressions, and I had the feeling I could obviate the need by brushing on a heavy undercoat.",Banana Yoshimoto,The Lake
"There was nothing but dirt in front of the wall, so I wouldn’t even have to spread a plastic sheet.These things would make the work a lot easier, and it sounded as if the local government could help out financially; I’d have about five hundred thousand yen, which was enough to allow me to hire a driver for at least a few days.",Banana Yoshimoto,The Lake
"Having a helper would make things much easier: it was a boon to have a car, of course, and he could help me lug the twenty or so cans of water-based paint I’d need back and forth every day.",Banana Yoshimoto,The Lake
"I got permission to borrow the school’s ladder, and with a bit of luck it sounded as if I might be able to leave my tools in the storage room, as long as there was space.",Banana Yoshimoto,The Lake
Everything was getting off to a good start.,Banana Yoshimoto,The Lake
"When you’re working at a semipublic site like this, the least bit of friction at the beginning can make things drag on and on.",Banana Yoshimoto,The Lake
"It looked as though things were going to work out this time.I wonder if Nakajima will come stay over tonight, too?",Banana Yoshimoto,The Lake
"I thought as I stood gazing down the length of the wall, all alone.I wasn’t exactly excited, but I felt a warm glow inside.I felt like someone with a brand-new boyfriend.Sometimes, though, I imagined what it might be like if I happened to fall passionately in love with someone else, and it became inconvenient to have Nakajima around.",Banana Yoshimoto,The Lake
What would I do then?,Banana Yoshimoto,The Lake
"At the moment, I wasn’t really sure.",Banana Yoshimoto,The Lake
"He’d had a tremendous influence on me, that was true, but that seemed kind of different from being head over heels in love.Right now it wasn’t really an issue, because I was enjoying myself, but it would be a pain if something like that happened after we had become more deeply involved.And what would happen to Nakajima if I did meet someone else and just chased him out?",Banana Yoshimoto,The Lake
"How did I know he wouldn’t kill himself, or go crazy?I couldn’t begin to imagine how someone like him, with his awful past, might feel because I had never suffered any terrible wounds.",Banana Yoshimoto,The Lake
"Of course, it would be even worse if I thought I could understand.",Banana Yoshimoto,The Lake
"Recognizing how totally ignorant you are is the only honest way to deal with people who’ve been through something traumatic.Still, I had the feeling it would be okay.",Banana Yoshimoto,The Lake
"I would go on liking Nakajima.I had taken such great care to reach this point, and now, little by little, I was falling in love.",Banana Yoshimoto,The Lake
"Even putting it in conservative terms, it would probably be fair to say that I needed him—no one else would do.",Banana Yoshimoto,The Lake
"I had the sense that he was the one.It’s like when you decide to build a house: some people want to go and find the land first, then hire an architect to help them draw up the plans, and then choose the materials for the walls and everything all on their own.",Banana Yoshimoto,The Lake
I’m not like that.,Banana Yoshimoto,The Lake
"I prefer to wander around until I stumble across something, then do the best I can with it, scrutinizing this thing I’ve discovered, getting to know it for what it is.By the same token, some muralists will neatly fill in all the joints in a wall, transform it into a perfectly white canvas, come up with a motif that harmonizes with the colors around the wall, then carefully block out the sketch on their pad and enlarge it.",Banana Yoshimoto,The Lake
That’s one method.But I’m not that type at all.,Banana Yoshimoto,The Lake
"I just lose myself in the joy of painting, getting the picture up there, and if something goes wrong in the creative process I find a way to fix it and finish the project, no matter what.",Banana Yoshimoto,The Lake
"I’m a real believer in working on site, and I’ll be there no matter what’s going on in my life, and I don’t put any stock in whatever it is that happens inside my head.",Banana Yoshimoto,The Lake
"I look, I sense time passing, I move my body, and I try as much as possible to stay outside.And usually, when it’s all over, I find that everything has come together surprisingly well.",Banana Yoshimoto,The Lake
"When that happens, I feel like I’ve been dancing, perfectly in time, with the world.That sense of having partnered with the environment, the land, of moving, entranced … and then I say goodbye to it all forever, and head for the next location.Sure, I knew perfectly well that my way was sloppy.",Banana Yoshimoto,The Lake
"But for me, at that point, painting murals was more like a hobby than anything else; it wasn’t a true profession.",Banana Yoshimoto,The Lake
So I was content with what I did.,Banana Yoshimoto,The Lake
"At some point I would have to decide whether or not to make this my occupation, and I assumed that as time passed, the problems that arose because I did things this way would sort themselves out in a manner that was right for me.",Banana Yoshimoto,The Lake
"And who knew, maybe in the process I’d become a professional painter.",Banana Yoshimoto,The Lake
"I figured that if I could refine my method as much as possible, and if things went as well as I hoped, I was bound to produce good results.",Banana Yoshimoto,The Lake
So I just kept pushing quietly ahead.,Banana Yoshimoto,The Lake
That’s the stage I was at then.,Banana Yoshimoto,The Lake
"I was still at the very beginning.Of course, some people criticized me for doing things the way I did.",Banana Yoshimoto,The Lake
"Look at her, they’d say, painting those childish pictures, she has practically no technique, and then she has the nerve to do interviews as if she were some kind of famous artist!",Banana Yoshimoto,The Lake
Stuff like that.,Banana Yoshimoto,The Lake
"But there was one area, just one, where I had honed my abilities to perfection, and I held to that absolutely.Since I was painting my pictures outside, I would think and think, extremely hard, until I was sure that even decades later my work wouldn’t look out of date.If I focus very hard, right at the beginning, on the scenery and the spirit that runs through the place, I start to get an image of colors and the motif that are right for it.",Banana Yoshimoto,The Lake
"As long as I don’t misread that, as long as I manage to put myself in complete harmony with my surroundings, and as long as I don’t lose my concentration, the picture I paint will last ten years, twenty years, maybe even a hundred without looking dated.",Banana Yoshimoto,The Lake
"That’s the one ability I have faith in.Just as the head carpenter takes pride in the house he’s built, I had made up my own mind, consciously, that I was right about this.",Banana Yoshimoto,The Lake
"That was settled, and I stuck to my guns.",Banana Yoshimoto,The Lake
I was never wishy-washy about that.,Banana Yoshimoto,The Lake
"I stood up to the world, and I made my little mark.",Banana Yoshimoto,The Lake
"Sort of like a dog, I guess, pissing someplace to show it had been there.I don’t know if it’s appropriate to treat these things like they’re part and parcel of being in love, but Nakajima and I never talked about preparations or plans, even dreams.",Banana Yoshimoto,The Lake
"We just kept going on as we were, here and now.",Banana Yoshimoto,The Lake
"The two of us, on location.I couldn’t do anything.",Banana Yoshimoto,The Lake
Because I could tell—I felt it.No one else is like Nakajima.,Banana Yoshimoto,The Lake
"No one in the world is as peculiar as he is.I’d never seen anyone who looked the way he did standing by the window at night, so thin and detached.",Banana Yoshimoto,The Lake
He didn’t have the slightest faith in this human society of ours; he stood on the outside looking in.,Banana Yoshimoto,The Lake
"There was something sad in his posture, and something strong, and I wanted to go on watching him forever.Looking back now, I can see that the way I sat gazing at his silhouette against the window in those days, I might as well have been a girl in junior high with a crush on some boy.",Banana Yoshimoto,The Lake
I wanted so badly to hold his image in my mind’s eye.,Banana Yoshimoto,The Lake
"How can he look so beautiful just standing there, I wondered.",Banana Yoshimoto,The Lake
And that’s really all it was.It hits so hard …I was staring up through leafless branches.,Banana Yoshimoto,The Lake
"They were spread out like a hand, and that special, weak light particular to the time when winter ends and spring gets under way was filtering down through them.I used to come to this school every day, so I knew this place through and through.",Banana Yoshimoto,The Lake
I didn’t need to worry that I’d paint something weird.,Banana Yoshimoto,The Lake
"But still, just in case, I kept standing there.",Banana Yoshimoto,The Lake
"I’ll make the picture a little bit sad, and a little happy, I thought.",Banana Yoshimoto,The Lake
"Already, like a lovely shadow, a hazy image began to project itself upon the wall.“Heading home, Chihiro?”It was Sayuri, the woman who had gotten me the job.",Banana Yoshimoto,The Lake
I assumed she had just finished one of her piano lessons.,Banana Yoshimoto,The Lake
"She must be taking a break, I supposed, before the next stream of kids comes in the evening.I love feeling the rhythm of other people’s lives.",Banana Yoshimoto,The Lake
"It’s like traveling.“Not necessarily,” I said.",Banana Yoshimoto,The Lake
"“You want to go to a café?”“I don’t think I have time for that,” Sayuri said.So I gave her one of the two cans of coffee I’d bought earlier.“Still thinking about that guy?” Sayuri continued.",Banana Yoshimoto,The Lake
“The weirdo.,Banana Yoshimoto,The Lake
The thin one.,Banana Yoshimoto,The Lake
"Smart, going to college.”“Yeah, that’s right.",Banana Yoshimoto,The Lake
"I told you a little about him, I guess?",Banana Yoshimoto,The Lake
Nakajima.,Banana Yoshimoto,The Lake
"I’m not just thinking about him anymore, actually—I think we’re dating, kind of.”“What did you say he studies?”“He said something about research on chromosomes, but I have to confess I have no idea what that means in terms of what he actually does.",Banana Yoshimoto,The Lake
"Right now he’s working on an article about Down’s syndrome and the presence of chromosome 21 and what happens when you … I forget, he tried to explain it to me a couple times, but it was too complex, I didn’t get it at all.",Banana Yoshimoto,The Lake
"Hardly a surprise, I suppose, seeing as he’s writing the article in English.",Banana Yoshimoto,The Lake
I couldn’t sneak a peek even if I wanted to.”“So it’s too complicated for even you to remember.,Banana Yoshimoto,The Lake
The main point is that you have no idea what the main point is—that much I get.,Banana Yoshimoto,The Lake
"You seem to be getting along all right, though, even if you can’t make heads or tails of something that must matter a lot to him.”“It’s true, I know.",Banana Yoshimoto,The Lake
"If only he were into cultural anthropology or folklore studies or French literature or something, it would be so much easier.…”“Then you’d be able to understand it, at least a little.”“Of course, sometimes it’s better not to understand.",Banana Yoshimoto,The Lake
I kind of like how our days are now.,Banana Yoshimoto,The Lake
"I feel more at peace than I ever have,” I said.",Banana Yoshimoto,The Lake
"“Everything’s so calm, and quiet, and yet at the same time there’s something powerful—it’s like living underwater.",Banana Yoshimoto,The Lake
The rest of the world keeps seeming more and more remote.,Banana Yoshimoto,The Lake
"It’s kind of like, I don’t know, I don’t imagine things will get any more exciting than they are now, but I can’t imagine us breaking up, either.”“You just started dating and already you feel that way?” Sayuri laughed.“I haven’t asked him about it,” I said next, “but it’s pretty clear that something happened to him, ages ago, something really bad.",Banana Yoshimoto,The Lake
"But you know how it is when you’re with someone, you kind of figure stuff out, right?",Banana Yoshimoto,The Lake
"So I decided there’s no hurry, I’m not going to rush him, and I guess now things have kind of settled into place.",Banana Yoshimoto,The Lake
Do you think I should ask him?”“I don’t see the need.,Banana Yoshimoto,The Lake
"I mean, if things are going well.",Banana Yoshimoto,The Lake
"I just hope that whatever that awful thing is, it isn’t something really awful.",Banana Yoshimoto,The Lake
"Like he committed a crime, or ran away from his debts, or went bankrupt.",Banana Yoshimoto,The Lake
"Or maybe that would be okay, as long as it doesn’t become an issue now.”“Yeah, well, judging from his personality I’d say it probably isn’t anything like that.",Banana Yoshimoto,The Lake
"Who knows, maybe it’ll turn out not to be such a big deal.",Banana Yoshimoto,The Lake
"He did tell me that he was really close to his mother, and it was a huge shock when she died.",Banana Yoshimoto,The Lake
"But I get the sense he’s been hurt in some way much deeper than that.”“I hope whatever it is isn’t still an issue.”“Oh, I think it is—I feel it.",Banana Yoshimoto,The Lake
I’m just hoping it’s not so bad that he can’t go on living with it.,Banana Yoshimoto,The Lake
"And hey, he’s made it this far, right?",Banana Yoshimoto,The Lake
"Maybe everything will be fine, and it’s just a matter of going on with his life, treating it as gently as possible.”I spoke like I was praying.",Banana Yoshimoto,The Lake
"Please, I thought, keep living.Nothing I could ever do would relieve Nakajima of his pain.",Banana Yoshimoto,The Lake
That had only become clear once we started living together.,Banana Yoshimoto,The Lake
"I had seen him wake up screaming in the middle of the night and bolt up, trembling; I’d seen him break into a sweat when he found himself in a crowd; I’d seen certain kinds of music give him terrible headaches; and I’d had to listen to him telling me that for a long time after his mother died, what he wanted more than anything was to follow her.",Banana Yoshimoto,The Lake
"These were just fragments, but the longer we were a couple, the more I saw.When there’s a plus, there’s always a minus.",Banana Yoshimoto,The Lake
"If there’s a powerful light, the darkness that is its opposite will be just as strong.",Banana Yoshimoto,The Lake
"To me, Nakajima seemed like a creature in a legend, unable to control the forces raging within him.“In this line of work, I come into contact with kids who have all sorts of troubles,” Sayuri said.",Banana Yoshimoto,The Lake
"“Some are just cruel by nature, and some have mental problems, but other than that I get the sense that usually it’s the parents who are the problem.",Banana Yoshimoto,The Lake
"When something happens with the parent of a really young child, something seems to get paralyzed inside, or broken, and even if it’s a really tiny part, it has to be built up again.",Banana Yoshimoto,The Lake
I see that pretty often.,Banana Yoshimoto,The Lake
"It’s really true, there’s something huge in people like that that can’t be whitewashed over.",Banana Yoshimoto,The Lake
"It’s like, you’re at a loss for what to do, because they’ve been broken in so many different ways, so subtly.",Banana Yoshimoto,The Lake
"I’m just a piano teacher so I don’t actually have to deal with that stuff, but if you’re a preschool teacher or something, you have to interact with the parents a lot more, and I just think that would be so hard.",Banana Yoshimoto,The Lake
"There are so many messed-up families these days, too many.",Banana Yoshimoto,The Lake
Screwed-up parents.”I nodded.,Banana Yoshimoto,The Lake
"Even out by the wall, where I was painting the mural, I could tell.",Banana Yoshimoto,The Lake
"There were parents and children of a sort you never would have seen before, mixed in among all the rest.",Banana Yoshimoto,The Lake
"I didn’t think Nakajima was one of them, though.",Banana Yoshimoto,The Lake
"His problem was different.“I know something happened to him, that much is clear, and it obviously wasn’t a subtle sort of thing.",Banana Yoshimoto,The Lake
There must have been some really big event in his past.,Banana Yoshimoto,The Lake
"Only in his case—well, from what I can tell, his parents were divorced, but I don’t have the sense it was particularly acrimonious, you know, and I know his mother loved him really deeply, and it doesn’t seem like anything happened with her, so I don’t think it was a problem with his parents.",Banana Yoshimoto,The Lake
"That’s the impression I get, judging from the bits and pieces I’ve heard.",Banana Yoshimoto,The Lake
"Above all, Nakajima himself is just such a nice person.… I know I keep repeating myself, but really the only thing I can be sure of is that something appalling happened.”“Appalling?",Banana Yoshimoto,The Lake
"Like how?”“Like he was kidnapped, or sexually abused, though not by his parents.”The moment I heard myself saying that, something clicked.Every so often, that happens.",Banana Yoshimoto,The Lake
"I say it, and I realize it’s true.",Banana Yoshimoto,The Lake
Something close to an answer lay in the words I’d just spoken.,Banana Yoshimoto,The Lake
I was convinced of it.,Banana Yoshimoto,The Lake
"But I decided just to keep talking.“Anyway, he’s not like other people at all, it’s like, I don’t know how to describe it, like he’s living in the clouds, maybe.",Banana Yoshimoto,The Lake
"Like when people talk about someone having transcended it all—he’s like that, I guess.",Banana Yoshimoto,The Lake
"So part of me thinks it’s just in his makeup, and he would have been this way even if nothing had happened.",Banana Yoshimoto,The Lake
"For the time being I’ll just keep watching, I won’t rush it.",Banana Yoshimoto,The Lake
He and I are the kind of people who need to take things slow anyway.,Banana Yoshimoto,The Lake
"Getting to know each other, talking things through, everything has to go nice and slow,” I said.At some point, as I was talking, it hit me how deeply concerned about Nakajima I was.",Banana Yoshimoto,The Lake
"That I wanted to know, sort of, except that at the same time I didn’t.That was why I felt this way.",Banana Yoshimoto,The Lake
"As if maybe, maybe, I was starting to commit.Maybe I’d begun to love him, maybe at some point I’d actually fallen for him in a big way.",Banana Yoshimoto,The Lake
"For the first time in my life I seemed to be in love, not just playing—a woman loving a man.I could tell because I was cautious, the way my mom had been with my dad.That’s how she was: the deeper she loved, the more hesitant she was.“How about money?",Banana Yoshimoto,The Lake
Does he have his own?”“Yes.,Banana Yoshimoto,The Lake
"He says his father will keep supporting him until he finishes his Ph.D., and I guess he has whatever his mother left, too.",Banana Yoshimoto,The Lake
"He still has his own apartment, but since he spends nights at my place he puts money in my account for food and utilities and stuff.",Banana Yoshimoto,The Lake
