text,author,book
"In contrast to his earlier self-confidence he was now at his wit’s end.”“How did it all turn out?”“In the end Beauchamp could stand it no longer, shouted sainara in Japanese and came rushing home.",Natsume Soseki,I Am A Cat
"I pointed out to him that sainara was an odd phrase to use and inquired whether, in his home-district, people used sainara rather than sayonara.",Natsume Soseki,I Am A Cat
"He replied they would say sayonara but, since he was talking to Europeans, he had used sainara in order to maintain harmony.",Natsume Soseki,I Am A Cat
I must say I was much impressed to find him a man mindful of harmony even when in difficulties.”“So that’s the bit about sainara.,Natsume Soseki,I Am A Cat
What did the Europeans do?”“I hear that the Europeans looked utterly flabbergasted.” And Waverhouse gave vent to laughter.,Natsume Soseki,I Am A Cat
"“Interesting, eh?”“Frankly, no.",Natsume Soseki,I Am A Cat
I really can’t find anything particularly interesting in your story.,Natsume Soseki,I Am A Cat
"But that you should have come here specially to tell me the tale, that I do find much more interesting.” My master taps his cigarette’s ash into the brazier.",Natsume Soseki,I Am A Cat
"Just at that moment the bell on the lattice door at the entrance rang with an alarming loudness, and a piercing woman’s voice declared, “Excuse me.” Waverhouse and my master look at each other in silence.Even while I am thinking that it is unusual for my master’s house to have a female visitor, the owner of that piercing voice enters the room.She is wearing two layers of silk crepe kimono, and looks to be a little over forty.",Natsume Soseki,I Am A Cat
Her forelock towers up above the bald expanse of her brow like the wall of a dyke and sticks out toward heaven for easily one half the length of her face.,Natsume Soseki,I Am A Cat
"Her eyes, set at an angle like a road cut through a mountain, slant up symmetrically in straight lines.",Natsume Soseki,I Am A Cat
"I speak, of course, metaphorically.",Natsume Soseki,I Am A Cat
"Her eyes, in fact, are even narrower than those of a whale.",Natsume Soseki,I Am A Cat
But her nose is exceedingly large.,Natsume Soseki,I Am A Cat
It gives the impression that it has been stolen from someone else and thereafter fastened in the center of her face.,Natsume Soseki,I Am A Cat
"It is as if a large, stone lantern from some major shrine had been moved to a tiny ten-square-meter garden.It certainly asserts its own importance, but yet looks out of place.",Natsume Soseki,I Am A Cat
"It could almost be termed hooked: it begins by jutting sharply out, but then, halfway along its length, it suddenly turns shy so that its tip, bereft of the original vigour, hangs limply down to peer into the mouth below.Her nose is such that, when she speaks, it is the nose rather than the mouth which seems to be in action.",Natsume Soseki,I Am A Cat
"Indeed, in homage to the enormity of that organ, I shall refer hence forward to its owner as Madam Conk.When the ceremonials of her self-introduction had been completed, she glared around the room and remarked, “What a nice house.”“What a liar,” says my master to himself, and concentrates upon his smoking.",Natsume Soseki,I Am A Cat
Waverhouse studies the ceiling.,Natsume Soseki,I Am A Cat
"“Tell me,” he says, “is that odd pattern the result of a rain leak or is it inherent in the grain of the wood?”“Rain leak, naturally” replies my master.",Natsume Soseki,I Am A Cat
"To which Waverhouse coolly answers, “Wonderful.”Madam Conk clearly regards them as unsociable persons and boils quietly with suppressed annoyance.",Natsume Soseki,I Am A Cat
"For a time the three of them just sit there in a triangle without saying a word.“I’ve come to ask you about a certain matter.” Madam Conk starts up again.“Ah.” My master’s response lacks warmth.Madam Conk, dissatisfied with this development, bestirs herself again.",Natsume Soseki,I Am A Cat
“I live nearby.,Natsume Soseki,I Am A Cat
"In fact, at the residence on the corner of the block across the road.”“That large house in the European style, the one with a godown?",Natsume Soseki,I Am A Cat
"Ah, yes.",Natsume Soseki,I Am A Cat
Of course.,Natsume Soseki,I Am A Cat
"Have I not seen ‘Goldfield’ on the nameplate of that dwelling?” My master, at last, seems ready to take cognizance of Goldfield’s European house and his incorporated godown, but his attitude toward Madam Conk displays no deepening of respect.“Of course my husband should call upon you and seek your valued advice, but he is always so busy with his company affairs.” She puts on a “that ought to shift them” face, but my master remains entirely unimpressed.",Natsume Soseki,I Am A Cat
"He is, in fact, displeased by her manner of speaking, finding it too direct in a woman met for the first time.",Natsume Soseki,I Am A Cat
“And not of just one company either.,Natsume Soseki,I Am A Cat
"He is connected with two or three of them and is a director of them all, as I expect you already know.” She looks as if saying to herself, “Now surely he should feel small.” In point of fact, the master of this house behaves most humbly toward anyone who happens to be a doctor or a professor, but, oddly enough, he offers scant respect toward businessmen.",Natsume Soseki,I Am A Cat
He considers a middle school teacher to be a more elevated person than any businessman.,Natsume Soseki,I Am A Cat
"Even if he doesn’t really believe this, he is quite resigned, being of an unadaptable nature, to the fact that he can never hope to be smiled upon by businessmen or millionaires.For he feels nothing but indifference toward any person, no matter how rich or influential, from whom he has ceased to hope for benefits.",Natsume Soseki,I Am A Cat
"He consequently pays not the faintest attention to anything extraneous to the society of scholars, and is almost actively disinterested in the goings-on of the business world.",Natsume Soseki,I Am A Cat
"Had he even the vaguest knowledge of the activities of businessmen, he still could never muster the slightest feeling of awe or respect for such abysmal persons.",Natsume Soseki,I Am A Cat
"While, for her part, Madam Conk could never stretch her imagination to the point of considering that any being so eccentric as my master could actually exist, that any corner of the world might harbor such an oddity.",Natsume Soseki,I Am A Cat
"Her experience has included meetings with many people and invariably, as soon as she declares that she is wife to Goldfield, their attitude towards her never fails immediately to alter.",Natsume Soseki,I Am A Cat
"At any party whatsoever and no matter how lofty the social standing of any man before whom she happens to find herself, she has always found that Mrs. Goldfield is eminently acceptable.",Natsume Soseki,I Am A Cat
How then could she fail to impress such an obscure old teacher?,Natsume Soseki,I Am A Cat
She had expected that the mere mention of the fact that her house was the corner residence of the opposite block would startle my master even before she added information about Mr. Goldfield’s notable activities in the world of business.“Do you know anyone called Goldfield?” my master inquires of Waverhouse with the utmost nonchalance.“Of course I know him.,Natsume Soseki,I Am A Cat
He’s a friend of my uncle.,Natsume Soseki,I Am A Cat
Only the other day he was present at our garden party.” Waverhouse answers in a serious manner.“Really?” said my master.,Natsume Soseki,I Am A Cat
"“And who, may I ask, is your uncle?”“Baron Makiyama,” replied Waverhouse in even graver tones.",Natsume Soseki,I Am A Cat
"My master is obviously about to say something, but before he can bring himself to words, Madam Conk turns abruptly toward Waverhouse and subjects him to a piercing stare.",Natsume Soseki,I Am A Cat
"Waverhouse, secure in a kimono of the finest silk, remains entirely unperturbed.“Oh, you are Baron Makiyama’s.",Natsume Soseki,I Am A Cat
.,Natsume Soseki,I Am A Cat
.,Natsume Soseki,I Am A Cat
That I didn’t know.,Natsume Soseki,I Am A Cat
I hope you’ll excuse me.,Natsume Soseki,I Am A Cat
.,Natsume Soseki,I Am A Cat
.,Natsume Soseki,I Am A Cat
I’ve heard so much about Baron Makiyama from my husband.,Natsume Soseki,I Am A Cat
He tells me that the Baron has always been so helpful.,Natsume Soseki,I Am A Cat
.,Natsume Soseki,I Am A Cat
.” Madam Conk’s manner of speech has suddenly become polite.,Natsume Soseki,I Am A Cat
"She even bows.“Ah yes,” observes Waverhouse who is inwardly laughing.",Natsume Soseki,I Am A Cat
"My master, quite astonished, watches the two in silence.“I understand he has even troubled the Baron about our daughter’s marriage.",Natsume Soseki,I Am A Cat
.,Natsume Soseki,I Am A Cat
.”“Has he indeed?” exclaims Waverhouse as if surprised.,Natsume Soseki,I Am A Cat
"Even Waverhouse seems somewhat taken aback by this unexpected development.“We are, in fact, receiving proposal after proposal in respect of marriage to our daughter.",Natsume Soseki,I Am A Cat
They flood in from all over the place.,Natsume Soseki,I Am A Cat
"You will appreciate that, having to think seriously of our social position, we cannot rashly marry off our daughter to just anyone.",Natsume Soseki,I Am A Cat
.,Natsume Soseki,I Am A Cat
".”“Quite so.” Waverhouse feels relieved.“I have, in point of fact, made this visit precisely to raise with you a question about this marriage matter.” Madam Conk turns back to my master and reverts to her earlier vulgar style of speech.",Natsume Soseki,I Am A Cat
“I hear that a certain Avalon Coldmoon pays you frequent visits.,Natsume Soseki,I Am A Cat
"What sort of a man is he?”“Why do you want to know about Coldmoon?” replies my master in a manner revealing his displeasure.“Perhaps it is in connection with your daughter’s marriage that you wish to know something about the character of Coldmoon,” puts in Waverhouse tactfully.“If you could tell me about his character, it would indeed be helpful.”“Then is it that you want to give your daughter in marriage to Coldmoon?”“It’s not a question of my wanting to give her.” Madam Conk immediately squashes my master.",Natsume Soseki,I Am A Cat
"“Since there will be innumerable proposals, we couldn’t care less if he doesn’t marry her.”“In that case, you don’t need any information about Coldmoon,” my master replies with matching heat.“But you’ve no reason to withhold information.” Madam Conk adopts an almost defiant attitude.Waverhouse, sitting between the two and holding his silver pipe as if it were an umpire’s instrument of office, is secretly beside himself with glee.",Natsume Soseki,I Am A Cat
"His gloating heart urges them on to yet more extravagant exchanges.“Tell me, did Coldmoon actually say he wanted to marry her?” My master fires a broadside pointblank.“He didn’t actually say he wanted to, but.",Natsume Soseki,I Am A Cat
.,Natsume Soseki,I Am A Cat
".”“You just think it likely that he might want to?” My master seems to have realized that broadsides are best in dealing with this woman.“The matter is not yet so far advanced, but.",Natsume Soseki,I Am A Cat
.,Natsume Soseki,I Am A Cat
.,Natsume Soseki,I Am A Cat
"well, I don’t think Mr.Coldmoon is wholly averse to the idea.” Madam Conk rallies well in her extremity.“Is there any concrete evidence whatsoever that Coldmoon is enamored of this daughter of yours?” My master, as if to say, “now answer me if you can,” sticks out his chest belligerently.“Well, more or less, yes.” This time my master’s militance has failed in its effect.",Natsume Soseki,I Am A Cat
"Waverhouse has hitherto been so delighted with his self-appointed role of umpire that he has simply sat and watched the scrap, but now his curiosity seems suddenly to have been aroused.",Natsume Soseki,I Am A Cat
He puts down the pipe and leans forward.,Natsume Soseki,I Am A Cat
“Has Coldmoon sent your daughter a love letter?,Natsume Soseki,I Am A Cat
What fun!,Natsume Soseki,I Am A Cat
"One more new event since the New Year and, at that, a splendid subject for debate.” Waverhouse alone is pleased.“Not a love letter.",Natsume Soseki,I Am A Cat
Something much more ardent than that.,Natsume Soseki,I Am A Cat
"Are you two really so much in the dark?” Madam Conk adopts a disbelieving attitude.“Are you aware of anything?” My master, looking nonplussed, addresses himself to Waverhouse.Waverhouse takes refuge in banter.",Natsume Soseki,I Am A Cat
“I know nothing.,Natsume Soseki,I Am A Cat
"If anyone should know, it would be you.” His reaction is disappointingly modest.“But the two of you know all about it,” Madam Conk triumphs over both of them.“Oh!”The sound expressed their simultaneous astonishment.“In case you’ve forgotten, let me remind you of what happened.",Natsume Soseki,I Am A Cat
"At the end of last year Mr. Coldmoon went to a concert at the Abe residence in Mukōjima, right?",Natsume Soseki,I Am A Cat
"That evening, on his way home, something happened at Azuma Bridge.",Natsume Soseki,I Am A Cat
You remember?,Natsume Soseki,I Am A Cat
"l won’t repeat the details since that might compromise the person in question, but what I’ve said is surely proof enough.",Natsume Soseki,I Am A Cat
What do you think?” She sits bolt-upright with her diamond-ringed fingers in her lap.,Natsume Soseki,I Am A Cat
"Her magnificent nose looks more resplendent than ever, so much so that Waverhouse and my master seem practically obliterated.My master, naturally, but Waverhouse also, appear dumbfounded by this surprise attack.",Natsume Soseki,I Am A Cat
"For a while they just sit there in bewilderment, like patients whose fits of ague have suddenly ceased.",Natsume Soseki,I Am A Cat
"But as the first shock of their astonishment subsides and they come slowly back to normality, their sense of humor irrepressibly asserts itself and they burst into gales of laughter.",Natsume Soseki,I Am A Cat
"Madam Conk, baulked in her expectations and, ill-prepared for this reaction of rude laughing, glares at both of them.“Was that your daughter?",Natsume Soseki,I Am A Cat
Isn’t it wonderful!,Natsume Soseki,I Am A Cat
You’re quite right.Indeed Coldmoon must be mad about her.,Natsume Soseki,I Am A Cat
"I say, Sneaze, there’s no point now in trying to keep it secret.",Natsume Soseki,I Am A Cat
Let’s make a clean breast of everything.”My master just says “Hum.”“There’s certainly no point in your trying to keep it secret.,Natsume Soseki,I Am A Cat
"The cat’s already out of the bag.” Madam Conk is once more cock-a-hoop.“Yes, indeed, we’re cornered.",Natsume Soseki,I Am A Cat
We’ll have to make a true statement on everything concerning Coldmoon for this lady’s information.,Natsume Soseki,I Am A Cat
Sneaze!,Natsume Soseki,I Am A Cat
you’re the host here.,Natsume Soseki,I Am A Cat
"Pull yourself together, man.",Natsume Soseki,I Am A Cat
Stop grinning like that or we’ll never get this business sorted out.,Natsume Soseki,I Am A Cat
It’s extraordinary.Secretiveness is a most mysterious matter.,Natsume Soseki,I Am A Cat
"However well one guards a secret, sooner or later it’s bound to come out.",Natsume Soseki,I Am A Cat
"Indeed, when you come to think of it, it really is most extraordinary.",Natsume Soseki,I Am A Cat
"Tell us, Mrs. Goldfield, how did you ever discover this secret?",Natsume Soseki,I Am A Cat
I am truly amazed.” Waverhouse rattles on.“I’ve a nose for these things.” Madam Conk declares with some self-satisfaction.“You must indeed be very well informed.,Natsume Soseki,I Am A Cat
"Who on earth has told you about this matter?”“The wife of the rickshawman who lives just there at the back.”“Do you mean that man who owns that vile black cat?” My master is wide-eyed.“Yes, your Mr. Coldmoon has cost me a pretty penny.",Natsume Soseki,I Am A Cat
"Every time he comes here I want to know what he talks about, so I’ve arranged for the wife of the rickshawman to learn what happens and to report it all to me.”“But that’s terrible!” My master raises his voice.“Don’t worry, I don’t give a damn what you do or say.",Natsume Soseki,I Am A Cat
"I’m not in the least concerned with you, only with Mr. Coldmoon.”“Whether with Coldmoon or with anyone else.",Natsume Soseki,I Am A Cat
.,Natsume Soseki,I Am A Cat
.,Natsume Soseki,I Am A Cat
"Really, that rickshaw woman is a quite disgusting creature.” My master begins to get angry.“But surely she is free to stand outside your hedge.",Natsume Soseki,I Am A Cat
"If you don’t want your conversations overheard, you should either talk less loudly or live in a larger house.” Madam Conk is clearly not the least ashamed of herself.",Natsume Soseki,I Am A Cat
“And that’s not my only source.,Natsume Soseki,I Am A Cat
"I’ve also heard a deal of stuff from the Mistress of the two-stringed harp.”“You mean about Coldmoon?”“Not solely about Coldmoon.” This sounds menacing but, far from retreating in embarrassment, my master retorts.",Natsume Soseki,I Am A Cat
“That woman gives herself such airs.,Natsume Soseki,I Am A Cat
Acting as though she and she alone were the only person of any standing in this neighborhood.,Natsume Soseki,I Am A Cat
"A vain, an idiotic fellow.",Natsume Soseki,I Am A Cat
.,Natsume Soseki,I Am A Cat
.”“Pardon me!,Natsume Soseki,I Am A Cat
It’s a woman you’re describing.,Natsume Soseki,I Am A Cat
"A fellow, did you say?Believe me, you’re talking out of the back of your neck.” Her language more and more betrays her vulgar origin.",Natsume Soseki,I Am A Cat
"Indeed, it now appears as if she has only come in order to pick a quarrel.",Natsume Soseki,I Am A Cat
"But Waverhouse, typically, just sits listening to the quarrel as if it were being conducted for his amusement.",Natsume Soseki,I Am A Cat
"Indeed, he looks like a Chinese sage at a cockfight: cool and above it all.My master at last realizes that he can never match Madam Conk in the exchange of scurrilities, and he lapses into a forced silence.",Natsume Soseki,I Am A Cat
"But eventually a bright idea occurs to him.“You’ve been speaking as though it were Coldmoon who was besotted with your daughter, but from what I’ve heard, the situation is quite different.",Natsume Soseki,I Am A Cat
"Isn’t that so,Waverhouse?”“Certainly.",Natsume Soseki,I Am A Cat
"As we heard it, your daughter fell ill and then, we understand, began babbling in delirium.”“No.",Natsume Soseki,I Am A Cat
You’ve got it all wrong.” Madam Conk gives the lie direct.“But Coldmoon undoubtedly said that that was what he had been told by Dr. O’s wife.”“That was our trap.,Natsume Soseki,I Am A Cat
We’d asked the Doctor’s wife to play that trick on Coldmoon precisely in order to see how he’d react.”“Did the doctor’s wife agree to this deception in full knowledge that it was a trick?”“Yes.,Natsume Soseki,I Am A Cat
Of course we couldn’t expect her to help us purely for affection’s sake.,Natsume Soseki,I Am A Cat
"As I’ve said, we’ve had to lay out a very pretty penny on one thing and another.”“You are quite determined to impose yourself upon us and quiz us in detail about Coldmoon, eh?” Even Waverhouse seems to be getting annoyed for he uses some sharpish turns of phrase quite unlike his usual manner.“Ah well, Sneaze,” he continues, “what do we lose if we talk?",Natsume Soseki,I Am A Cat
Let’s tell her everything.,Natsume Soseki,I Am A Cat
"Now, Mrs. Goldfield, both Sneaze and I will tell you anything within reason about Coldmoon.",Natsume Soseki,I Am A Cat
But it would be more convenient for us if you’d present your questions one at a time.”Madam Conk was thus at last brought to see reason.,Natsume Soseki,I Am A Cat
"And when she began to pose her questions, her style of speech, only recently so coarsely violent, acquired a certain civil polish, at least when she spoke to Waverhouse.",Natsume Soseki,I Am A Cat
"“I understand,” she opens, “that Mr. Coldmoon is a bachelor of science.",Natsume Soseki,I Am A Cat
"Now please tell me in what sort of subject has he specialized?”“In his post-graduate course, he’s studying terrestrial magnetism,” answers my master seriously.Unfortunately, Madam Conk does not understand this answer.Therefore, though she says, “Ah,” she looks dubious and asks: “If one studies that, could one obtain a doctor’s degree?”“Are you seriously suggesting that you wouldn’t allow your daughter to marry him unless he held a doctorate?” The tone of my master’s inquiry discloses his deep displeasure.“That’s right.",Natsume Soseki,I Am A Cat
"After all, if it’s just a bachelor’s degree, there are so many of them!” Madam Conk replies with complete unconcern.My master’s glance at Waverhouse reveals a deepening disgust.“Since we cannot be sure whether or not he’ll gain a doctorate, you’ll have to ask us something else.”Waverhouse seems equally displeased.“Is he still just studying that terrestrial something?”“A few days ago,” my master quite innocently offers, “he made a speech on the results of his investigation of the mechanics of hanging.”“Hanging?",Natsume Soseki,I Am A Cat
How dreadful!,Natsume Soseki,I Am A Cat
He must be peculiar.,Natsume Soseki,I Am A Cat
"I don’t suppose he could ever become a doctor by devoting himself to hanging.”“It would of course be difficult for him to gain a doctorate if he actually hanged himself, but it is not impossible to become a doctor through study of the mechanics of hanging.”“Is that so?” she answers, trying to read my master’s expression.",Natsume Soseki,I Am A Cat
"It’s a sad, sad thing but, since she does not know what mechanics are, she cannot help feeling uneasy.",Natsume Soseki,I Am A Cat
She probably thinks that to ask the meaning of such a trifling matter might involve her in loss of face.,Natsume Soseki,I Am A Cat
"Like a fortuneteller, she tries to guess the truth from facial expressions.",Natsume Soseki,I Am A Cat
My master’s face is glum.,Natsume Soseki,I Am A Cat
"“Is he studying anything else, something more easy to understand?”“He once wrote a treatise entitled ‘A Discussion of the Stability of Acorns in Relation to the Movements of Heavenly Bodies.’”“Does one really study such things as acorns at a university?”“Not being a member of any university, I cannot answer your question with complete certainty, but since Coldmoon is engaged in such studies, the subject must undoubtedly be worth studying.” With a dead-pan face,Waverhouse makes fun of her.Madam Conk seems to have realized that her questions about matters of scholarship have carried her out of her depth, for she changes the subject.",Natsume Soseki,I Am A Cat
"“By the way,” she says, “I hear that he broke two of his front teeth when eating mushrooms during the New Year season.”“True, and a rice-cake became fixed on the broken part.”Waverhouse, feeling that this question is indeed up his street, suddenly becomes light-hearted.“How unromantic!",Natsume Soseki,I Am A Cat
"I wonder why he doesn’t use a toothpick!”“Next time I see him, I’ll pass on your sage advice,” says my master with a chuckle.“If his teeth can be snapped on mushrooms, they must be in very poor condition.",Natsume Soseki,I Am A Cat
What do you think?”“One could hardly say such teeth were good.,Natsume Soseki,I Am A Cat
"Could one, Waverhouse?”“Of course they can’t be good, but they do provide a certain humor.It’s odd that he hasn’t had them filled.",Natsume Soseki,I Am A Cat
"It really is an extraordinary sight when a man just leaves his teeth to become mere hooks for snagging rice-cakes.”“Is it because he lacks the money to get them filled or because he’s just so odd that he leaves them unattended to?”“Ah, you needn’t worry.",Natsume Soseki,I Am A Cat
I don’t suppose he will continue as Mr.Broken Front Tooth for any long time.” Waverhouse is evidently regaining his usual bouyancy.Madam Conk again changes the subject.,Natsume Soseki,I Am A Cat
"“If you should have some letter or anything which he’s written, I’d like to see it.”“I have masses of postcards from him.",Natsume Soseki,I Am A Cat
"Please have a look at them,” and my master produces some thirty or forty postcards from his study.“Oh, I don’t have to look at so many of them.",Natsume Soseki,I Am A Cat
.,Natsume Soseki,I Am A Cat
.,Natsume Soseki,I Am A Cat
perhaps two or three would do.,Natsume Soseki,I Am A Cat
.,Natsume Soseki,I Am A Cat
".”“Let me choose some for you,” offers Waverhouse, adding as he selects a picture postcard, “Here’s an interesting one.”“Gracious!",Natsume Soseki,I Am A Cat
So he paints pictures as well?,Natsume Soseki,I Am A Cat
"Rather clever that,” she exclaims.",Natsume Soseki,I Am A Cat
But after examining the picture she remarks “How very silly!It’s a badger!,Natsume Soseki,I Am A Cat
Why on earth does he have to paint a badger of all things!Strange.,Natsume Soseki,I Am A Cat
"But it does indeed look like a badger.” She is, albeit reluctantly, mildly impressed.“Read what he’s written beside it,” suggests my master with a laugh.Madam Conk begins to read aloud like a servant-girl deciphering a newspaper.“On New Year’s Eve, as calculated under the ancient calendar, the mountain badgers hold a garden party at which they dance excessively.Their song says, ‘This evening, being New Year’s Eve, no mountain hikers will come this way.’ And bom-bom-bom they thump upon their bellies.",Natsume Soseki,I Am A Cat
What is he writing about?,Natsume Soseki,I Am A Cat
"Is he not being a trifle frivolous?” Madam Conk seems seriously dissatisfied.“Doesn’t this heavenly maiden please you?” Waverhouse picks out another card on which a kind of angel in celestial raiment is depicted as playing upon a lute.“The nose of this heavenly maiden seems rather too small.”“Oh no, that’s about the average size for an angel.",Natsume Soseki,I Am A Cat
"But forget the nose for the moment and read what it says,” urges Waverhouse.“It says ‘Once upon a time there was an astronomer.",Natsume Soseki,I Am A Cat
"One night he went as was his wont high up into his observatory, and, as he was intently watching the stars, a beautiful heavenly maiden appeared in the sky and began to play some music; music too delicate ever to be heard on earth.",Natsume Soseki,I Am A Cat
The astronomer was so entranced by the music that he quite forgot the dark night’s bitter cold.,Natsume Soseki,I Am A Cat
Next morning the dead body of the astronomer was found covered with pure white frost.,Natsume Soseki,I Am A Cat
"An old man, a liar, told me that this story was all true.’ What the hell is this?",Natsume Soseki,I Am A Cat
"It makes no sense, no nothing.",Natsume Soseki,I Am A Cat
"Can Coldmoon really be a bachelor of science?Perhaps he should read a few literary magazines.”Thus mercilessly does Madam Conk lambaste the defenseless Coldmoon.Waverhouse for fun selects a third postcard and says, “Well then, what about this one?” The card has a sailing boat printed on it and, as usual, there is something scribbled underneath the picture.Last night a tiny whore of sixteen summersDeclared she had no parents.Like a plover on a reefy coast,She wept on waking in the early morning.Her parents, sailors both, lie at the bottom of the sea.“Oh, that’s good.",Natsume Soseki,I Am A Cat
How very clever!,Natsume Soseki,I Am A Cat
"He’s got real feeling,” erupted Madam Conk.“Feeling?” says Waverhouse.“Oh yes,” says Madam Conk.",Natsume Soseki,I Am A Cat
"“That would go well on a samisen.“If it could be played on the samisen, then it’s the real McCoy.",Natsume Soseki,I Am A Cat
"Well, how about these?” asks Waverhouse picking out postcard after postcard.“Thank you, but I’ve seen enough.",Natsume Soseki,I Am A Cat
"For now, at least I know that Coldmoon’s not a straight-laced prude.” She thinks she has achieved some real understanding and appears to have no more queries about Coldmoon, for she remarks, “I’m sorry to have troubled you.",Natsume Soseki,I Am A Cat
Please do not report my visit to Mr. Coldmoon.” Her request reflects her selfish nature in that she seems to feel entitled to make a thorough investigation of Coldmoon whilst expecting that none of her activities should be revealed to him.,Natsume Soseki,I Am A Cat
"Both Waverhouse and my master concede a half-hearted “Y-es,” but as Madam Conk gets up to leave, she consolidates their assent by saying, “I shall, of course, at some later date repay you for your services.”The two men showed her out and, as they resumed their seats, Waverhouse exclaimed, “What on earth is that?” At the very same moment my master also ejaculated, “Whatever’s that?” I suppose my master’s wife could not restrain her laughter any longer, for we heard her gurgling in the inner-room.Waverhouse thereupon addressed her in a loud voice through the sliding door.",Natsume Soseki,I Am A Cat
"“That, Mrs. Sneaze, was a remarkable specimen of all that is conventional, of all that is ‘common or garden.’ But when such characteristics become developed to that incredible degree the result is positively staggering.",Natsume Soseki,I Am A Cat
Such quintessence of the common approximates to the unique.,Natsume Soseki,I Am A Cat
Don’t seek to restrain yourself.,Natsume Soseki,I Am A Cat
Laugh to your heart’s content.”With evident disgust my master speaks in tones of the deepest revulsion.,Natsume Soseki,I Am A Cat
"“To begin with,” he says, “her face is unattractive.”Waverhouse immediately takes the cue.",Natsume Soseki,I Am A Cat
"“And that nose, squatting, as it were, in the middle of that phiz, seems affectedly unreal.”“Not only that, it’s crooked.”“Hunchbacked, one might say.",Natsume Soseki,I Am A Cat
A hunchbacked nose!,Natsume Soseki,I Am A Cat
"Quite extraordinary.” And Waverhouse laughs in genuine delight.“It is the face of a woman who keeps her husband under her bottom.”My master still looks resentful.“It is a sort of physiognomy that, left unsold in the nineteenth century, becomes in the twentieth shop-soiled.”Waverhouse produces another of his invariably bizarre remarks.",Natsume Soseki,I Am A Cat
"At which juncture my master’s wife emerges from the inner-room and, being a woman and thus aware of the ways of women, quietly warns them, “If you talk such scandal, the rickshaw-owner’s wife will snitch on you again.”“But, Mrs. Sneaze, to hear such tattle will do that Goldfield woman no end of good.”“But it’s self-demeaning to calumniate a person’s face.",Natsume Soseki,I Am A Cat
No one sports that sort of nose as a matter of choice.,Natsume Soseki,I Am A Cat
"Besides, she is a woman.",Natsume Soseki,I Am A Cat
You’re going a little too far.” Her defense of the nose of Madam Conk is simultaneously an indirect defense of her own indifferent looks.“We’re not unkind at all.,Natsume Soseki,I Am A Cat
That creature isn’t a woman.,Natsume Soseki,I Am A Cat
She’s just an oaf.,Natsume Soseki,I Am A Cat
"Waverhouse, am I not right?”“Maybe an oaf, but a formidable character nonetheless.",Natsume Soseki,I Am A Cat
"She gave you quite a tousling, didn’t she just?”“What does she take a teacher for, anyway?”“She ranks a teacher on roughly the same level as a rickshaw-owner.To earn the respect of such viragoes one needs to have at least a doctor’s degree.",Natsume Soseki,I Am A Cat
You were ill-advised not to have taken your doctorate.,Natsume Soseki,I Am A Cat
"Don’t you agree, Mrs. Sneaze?”Waverhouse looks at her with a smile.“A doctorate?",Natsume Soseki,I Am A Cat
Quite impossible.” Even his wife despairs of my master.“You never know.,Natsume Soseki,I Am A Cat
"I might become one, one of these days.",Natsume Soseki,I Am A Cat
You mustn’t always doubt my worth.,Natsume Soseki,I Am A Cat
"You may well be ignorant of the fact, but in ancient times a certain Greek, lsocrates, produced major literary works at the age of ninety-four.",Natsume Soseki,I Am A Cat
"Similarly, Sophocles was almost a centenarian when he shook the world with his masterpiece.",Natsume Soseki,I Am A Cat
Simonides was writing wonderful poetry in his eighties.,Natsume Soseki,I Am A Cat
"I, too.",Natsume Soseki,I Am A Cat
.,Natsume Soseki,I Am A Cat
.”“Don’t be silly.,Natsume Soseki,I Am A Cat
"How can you possibly expect, you with your stomach troubles, to live that long.” Mrs. Sneaze has already determined my master’s span of life.“How dare you!",Natsume Soseki,I Am A Cat
Just go and talk to Dr. Amaki.,Natsume Soseki,I Am A Cat
"Anyway, it’s all your fault.",Natsume Soseki,I Am A Cat
It’s because you make me wear this crumpled black cotton surcoat and this patched-up kimono that I am despised by women like Mrs.Goldfield.Very well then.,Natsume Soseki,I Am A Cat
From tomorrow I shall rig myself out in such fineries as Waverhouse is wearing.,Natsume Soseki,I Am A Cat
"So get them ready.”“You may well say ‘get them ready,’ but we don’t possess any such elegant clothes.",Natsume Soseki,I Am A Cat
"Anyway, Mrs. Goldfield only grew civil to Waverhouse after he’d mentioned his uncle’s name.",Natsume Soseki,I Am A Cat
"Her attitude was in no way conditioned by the ill-condition of your kimono.” Mrs. Sneaze has neatly dodged the charge against her.The mention of that uncle appears to trigger my master’s memory, for he turns to Waverhouse and says, “That was the first I ever heard of your uncle.",Natsume Soseki,I Am A Cat
You never spoke of him before.,Natsume Soseki,I Am A Cat
"Does he, in fact, exist?”Waverhouse has obviously been expecting this question, and he jumps to answer it.",Natsume Soseki,I Am A Cat
"“Yes, that uncle of mine, a remarkably stubborn man.",Natsume Soseki,I Am A Cat
"He, too, is a survival from the nineteenth century.” He looks at husband and wife.“You do say the quaintest things.",Natsume Soseki,I Am A Cat
Where does this uncle live?” asks Mr.Sneaze with a titter.“In Shizuoka.,Natsume Soseki,I Am A Cat
But he doesn’t just live.,Natsume Soseki,I Am A Cat
He lives with a top-knot still on his head.,Natsume Soseki,I Am A Cat
Can you beat it?,Natsume Soseki,I Am A Cat
"When we suggest he should wear a hat, he proudly answers that he has never found the weather cold enough to don such gear.",Natsume Soseki,I Am A Cat
