text,author,book
"""So that's it,"" said thestudent, ""oh no, you're not going to get her,"" and with a strength youwould not have expected from him, he glanced tenderly at her, lifted herup on one arm and, his back bent under the weight, ran with her to thedoor.",Franz Kafka,The Trial
"In this way he showed, unmistakeably, that he was to some extentafraid of K., but he nonetheless dared to provoke him still further bystroking and squeezing the woman's arm with his free hand.",Franz Kafka,The Trial
"K. ran thefew steps up to him, but when he had reached him and was about to takehold of him and, if necessary, throttle him, the woman said, ""It's nogood, it's the examining judge who's sent for me, I daren't go with you,this little bastard..."" and here she ran her hand over the student'sface, ""this little bastard won't let me.""",Franz Kafka,The Trial
"""And you don't want to be setfree!""",Franz Kafka,The Trial
"shouted K., laying his hand on the student's shoulder, who thensnapped at it with his teeth.",Franz Kafka,The Trial
"""No!""",Franz Kafka,The Trial
"shouted the woman, pushing K. awaywith both hands, ""no, no don't do that, what d'you think you're doing!",Franz Kafka,The Trial
?That'd be the end of me.,Franz Kafka,The Trial
"Let go of him, please just let go of him.He's only carrying out the judge's orders, he's carrying me to him.",Franz Kafka,The Trial
"""""Let him take you then, and I want to see nothing more of you,"" said K.,enraged by his disappointment and giving the student a thump in the backso that he briefly stumbled and then, glad that he had not fallen,immediately jumped up all the higher with his burden.",Franz Kafka,The Trial
K. followed themslowly.,Franz Kafka,The Trial
He realised that this was the first unambiguous setback he hadsuffered from these people.,Franz Kafka,The Trial
"It was of course nothing to worry about, heaccepted the setback only because he was looking for a fight.",Franz Kafka,The Trial
If hestayed at home and carried on with his normal life he would be athousand times superior to these people and could get any of them out ofhis way just with a kick.,Franz Kafka,The Trial
"And he imagined the most laughable scenepossible as an example of this, if this contemptible student, thisinflated child, this knock-kneed redbeard, if he were kneeling at Elsa'sbed wringing his hands and begging for forgiveness.",Franz Kafka,The Trial
K. so enjoyedimagining this scene that he decided to take the student along to Elsawith him if ever he should get the opportunity.,Franz Kafka,The Trial
"K. was curious to see where the woman would be taken and hehurried over to the door, the student was not likely to carry herthrough the streets on his arm.",Franz Kafka,The Trial
It turned out that the journey was farshorter.,Franz Kafka,The Trial
"Directly opposite the flat there was a narrow flight of woodensteps which probably led up to the attic, they turned as they went sothat it was not possible to see where they ended.",Franz Kafka,The Trial
"The student carriedthe woman up these steps, and after the exertions of running with her hewas soon groaning and moving very slowly.",Franz Kafka,The Trial
"The woman waved down at K.and by raising and lowering her shoulders she tried to show that she wasan innocent party in this abduction, although the gesture did not show alot of regret.",Franz Kafka,The Trial
"K. watched her without expression like a stranger, hewanted to show neither that he was disappointed nor that he would easilyget over his disappointment.",Franz Kafka,The Trial
"The two of them had disappeared, but K. remained standing in thedoorway.",Franz Kafka,The Trial
He had to accept that the woman had not only cheated him butthat she had also lied to him when she said she was being taken to theexamining judge.,Franz Kafka,The Trial
The examining judge certainly wouldn't be sitting andwaiting in the attic.,Franz Kafka,The Trial
The wooden stairs would explain nothing to himhowever long he stared at them.,Franz Kafka,The Trial
"Then K. noticed a small piece of papernext to them, went across to it and read, in a childish and unpractisedhand, ""Entrance to the Court Offices"".",Franz Kafka,The Trial
"Were the court offices here, inthe attic of this tenement, then?",Franz Kafka,The Trial
"If that was how they wereaccommodated it did not attract much respect, and it was some comfortfor the accused to realise how little money this court had at itsdisposal if it had to locate its offices in a place where the tenants ofthe building, who were themselves among the poorest of people, wouldthrow their unneeded junk.",Franz Kafka,The Trial
"On the other hand, it was possible that theofficials  had enough money but that they squandered it on themselvesrather than use it for the court's purposes.",Franz Kafka,The Trial
"Going by K.'s experienceof them so far, that even seemed probable, except that if the court wereallowed to decay in that way it would not just humiliate the accused butalso give him more encouragement than if the court were simply  in astate of poverty.",Franz Kafka,The Trial
"K. also now understood that the court was ashamed tosummon those it accused to the attic of this building for the initialhearing, and why it preferred to impose upon them in their own homes.What a position it was that K. found himself in, compared with the judgesitting up in the attic!",Franz Kafka,The Trial
"K., at the bank, had a big office with anante-room, and had an enormous window through which he could look downat the activity in the square.",Franz Kafka,The Trial
"It was true, though, that he had nosecondary income from bribes and fraud, and he couldn't tell a servantto bring him a woman up to the office on his arm.",Franz Kafka,The Trial
"K., however, wasquite willing to do without such things, in this life at least.",Franz Kafka,The Trial
"K. wasstill looking at the notice when a man came up the stairs, lookedthrough the open door into the living room where it was also possible tosee the courtroom, and finally asked K. whether he had just seen a womanthere.",Franz Kafka,The Trial
"""You're the court usher, aren't you?""",Franz Kafka,The Trial
"asked K.  ""That's right,""said the man, ""oh, yes, you're defendant K., I recognise you now aswell.",Franz Kafka,The Trial
"Nice to see you here.""",Franz Kafka,The Trial
"And he offered K. his hand, which was farfrom what K. had expected.",Franz Kafka,The Trial
"And when K. said nothing, he added, ""There'sno court session planned for today, though.""",Franz Kafka,The Trial
"""I know that,"" said K. ashe looked at the usher's civilian coat which, beside its ordinarybuttons, displayed two gilded ones as the only sign of his office andseemed to have been taken from an old army officer's coat.",Franz Kafka,The Trial
"""I wasspeaking with your wife a little while ago.",Franz Kafka,The Trial
She is no longer here.,Franz Kafka,The Trial
"Thestudent has carried her off to the examining judge.""",Franz Kafka,The Trial
"""Listen to this,""said the usher, ""they're always carrying her away from me.",Franz Kafka,The Trial
"It's Sundaytoday, and it's not part of my job to do any work today, but they sendme off with some message which isn't even necessary just to get me awayfrom here.",Franz Kafka,The Trial
What they do is they send me off not too far away so that Ican still hope to get back on time if I really hurry.,Franz Kafka,The Trial
"So off I gorunning as fast as I can, shout the message through the crack in thedoor of the office I've been sent to, so out of breath they'll hardly beable to understand it, run back here again, but the student's been evenfaster than I have - well he's got less far to go, he's only got to rundown the steps.",Franz Kafka,The Trial
If I wasn't so dependent on them I'd have squashed thestudent against the wall here a long time ago.,Franz Kafka,The Trial
"Right here, next to thesign.",Franz Kafka,The Trial
I'm always dreaming of doing that.,Franz Kafka,The Trial
"Just here, just above thefloor, that's where he's crushed onto the wall, his arms stretched out,his fingers spread apart, his crooked legs twisted round into a circleand blood squirted out all around him.",Franz Kafka,The Trial
"It's only ever been a dream sofar, though.""",Franz Kafka,The Trial
"""Is there nothing else you do?""",Franz Kafka,The Trial
asked K. with a smile.,Franz Kafka,The Trial
"""Nothing that I know of,"" said the usher.",Franz Kafka,The Trial
"""And it's going to get evenworse now, up till now he's only been carrying her off for himself, nowhe's started carrying her off for the judge and all, just like I'dalways said he would.""",Franz Kafka,The Trial
"""Does your wife, then, not share some of theresponsibility?""",Franz Kafka,The Trial
"asked K.  He had to force himself as he asked thisquestion, as he, too, felt so jealous now.",Franz Kafka,The Trial
"""Course she does,"" said theusher, ""it's more her fault than theirs.",Franz Kafka,The Trial
It was her who attachedherself to him.,Franz Kafka,The Trial
"All he did, he just chases after any woman.",Franz Kafka,The Trial
There'sfive flats in this block alone where he's been thrown out after workinghis way in there.,Franz Kafka,The Trial
"And my wife is the best looking woman in the wholebuilding, but it's me who's not even allowed to defend himself.""",Franz Kafka,The Trial
"""Ifthat's how things are, then there's nothing that can be done,"" said K.""Well why not?""",Franz Kafka,The Trial
asked the usher.,Franz Kafka,The Trial
"""He's a coward that student, if hewants to lay a finger on my wife all you'd have to do is give him such agood hiding he'd never dare do it again.",Franz Kafka,The Trial
"But I'm not allowed to dothat, and nobody else is going to do me the favour as they're all afraidof his power.",Franz Kafka,The Trial
"The only one who could do it is a man like you.""",Franz Kafka,The Trial
"""What,how could I do it?""",Franz Kafka,The Trial
asked K. in astonishment.,Franz Kafka,The Trial
"""Well you're facing a charge, aren't you,"" said the usher.",Franz Kafka,The Trial
"""Yes, butthat's all the more reason for me to be afraid.",Franz Kafka,The Trial
"Even if he has noinfluence on the outcome of the trial he probably has some on theinitial examination.""",Franz Kafka,The Trial
"""Yes, exactly,"" said the usher, as if K.'s viewhad been just as correct as his own.",Franz Kafka,The Trial
"""Only we don't usually get anytrials heard here with no hope at all.""",Franz Kafka,The Trial
"""I am not of the same opinion"",said K., ""although that ought not to prevent me from dealing with thestudent if the opportunity arises.""",Franz Kafka,The Trial
"""I would be very grateful to you,""said the usher of the court, somewhat formally, not really seeming tobelieve that his highest wish could be fulfilled.",Franz Kafka,The Trial
"""Perhaps,"" continuedK., ""perhaps there are some other officials of yours here, perhaps allof them, who would deserve the same.""",Franz Kafka,The Trial
"""Oh yes, yes,"" said the usher, asif this was a matter of course.",Franz Kafka,The Trial
"Then he looked at K. trustingly which,despite all his friendliness, he had not done until then, and added,""they're always rebelling.""",Franz Kafka,The Trial
"But the conversation seemed to have becomea little uncomfortable for him, as he broke it off by saying, ""now Ihave to report to the office.",Franz Kafka,The Trial
Would you like to come with me?,Franz Kafka,The Trial
"""""There's nothing for me to do there,"" said K.""You'd be able to have a look at it.",Franz Kafka,The Trial
"No-one will take any notice ofyou.""",Franz Kafka,The Trial
"""Is it worth seeing then?""",Franz Kafka,The Trial
"asked K. hesitatingly, although hefelt very keen to go with him.",Franz Kafka,The Trial
"""Well,"" said the usher, ""I thought you'dbe interested in it.""",Franz Kafka,The Trial
"""Alright then,"" said K. finally, ""I'll come withyou.""",Franz Kafka,The Trial
"And, quicker than the usher himself, he ran up the steps.",Franz Kafka,The Trial
"At the entrance he nearly fell over, as behind the door there wasanother step.",Franz Kafka,The Trial
"""They don't show much concern for the public,"" he said.",Franz Kafka,The Trial
"""They don't show any concern at all,"" said the usher, ""just look at thewaiting room here.""",Franz Kafka,The Trial
It consisted of a long corridor from which roughlymade doors led out to the separate departments of the attic.,Franz Kafka,The Trial
"There wasno direct source of light but it was not entirely dark as many of thedepartments, instead of solid walls, had just wooden bars reaching up tothe ceiling to separate them from the corridor.",Franz Kafka,The Trial
"The light made its wayin through them, and it was also possible to see individual officialsthrough them as they sat writing at their desks or stood up at thewooden frameworks and watched the people on the corridor through thegaps.",Franz Kafka,The Trial
"There were only a few people in the corridor, probably because itwas Sunday.",Franz Kafka,The Trial
They were not very impressive.,Franz Kafka,The Trial
"They sat, equally spaced,on two rows of long wooden benches which had been placed along bothsides of the corridor.",Franz Kafka,The Trial
"All of them were carelessly dressed although theexpressions on their faces, their bearing, the style of their beards andmany details which were hard to identify showed that they belonged tothe upper classes.",Franz Kafka,The Trial
"There were no coat hooks for them to use, and sothey had placed their hats under the bench, each probably havingfollowed the example of the others.",Franz Kafka,The Trial
"When those who were sitting nearestthe door saw K. and the usher of the court they stood up to greet them,and when the others saw that, they also thought they had to greet them,so that as the two of them went by all the people there stood up.",Franz Kafka,The Trial
"Noneof them stood properly upright, their backs were bowed, their kneesbent, they stood like beggars on the street.",Franz Kafka,The Trial
"K. waited for the usher,who was following just behind him.",Franz Kafka,The Trial
"""They must all be very dispirited,""he said.",Franz Kafka,The Trial
"""Yes,"" said the usher, ""they are the accused, everyone you seehere has been accused.""",Franz Kafka,The Trial
"""Really!""",Franz Kafka,The Trial
"said K.  ""They're colleagues of minethen.""",Franz Kafka,The Trial
"And he turned to the nearest one, a tall, thin man with hairthat was nearly grey.",Franz Kafka,The Trial
"""What is it you are waiting for here?""",Franz Kafka,The Trial
"asked K.,politely, but the man was startled at being spoken to unexpectedly,which was all the more pitiful to see because the man clearly had someexperience of the world and elsewhere would certainly have been able toshow his superiority and would not have easily given up the advantage hehad acquired.",Franz Kafka,The Trial
"Here, though, he did not know what answer to give to sucha simple question and looked round at the others as if they were undersome obligation to help him, and as if no-one could expect any answerfrom him without this help.",Franz Kafka,The Trial
"Then the usher of the court stepped forwardto him and, in order to calm him down and raise his spirits, said, ""Thegentleman here's only asking what it is you're waiting for.",Franz Kafka,The Trial
"You cangive him an answer.""",Franz Kafka,The Trial
"The voice of the usher was probably familiar tohim, and had a better effect than K.'s.",Franz Kafka,The Trial
"""I'm ...",Franz Kafka,The Trial
"I'm waiting ..."" hebegan, and then came to a halt.",Franz Kafka,The Trial
"He had clearly chosen this beginning sothat he could give a precise answer to the question, but now he didn'tknow how to continue.",Franz Kafka,The Trial
"Some of the others waiting had come closer andstood round the group, the usher of the court said to them, ""Get out theway, keep the gangway free.""",Franz Kafka,The Trial
"They moved back slightly, but not as faras where they had been sitting before.",Franz Kafka,The Trial
"In the meantime, the man whom K.had first approached had pulled himself together and even answered himwith a smile.",Franz Kafka,The Trial
"""A month ago I made some applications for evidence to be heard in mycase, and I'm waiting for it to be settled.""",Franz Kafka,The Trial
"""You certainly seem to begoing to a lot of effort,"" said K.  ""Yes,"" said the man, ""it is myaffair after all.""",Franz Kafka,The Trial
"""Not everyone thinks the same way as you do,"" saidK.",Franz Kafka,The Trial
"""I've been indicted as well but I swear on my soul that I've neithersubmitted evidence nor done anything else of the sort.",Franz Kafka,The Trial
"Do you reallythink that's necessary?""",Franz Kafka,The Trial
"""I don't really know, exactly,"" said the man,once more totally unsure of himself; he clearly thought K. was jokingwith him and therefore probably thought it best to repeat his earlieranswer in order to avoid making any new mistakes.",Franz Kafka,The Trial
"With K. looking athim impatiently, he just said, ""as far as I'm concerned, I've applied tohave this evidence heard.""",Franz Kafka,The Trial
"""Perhaps you don't believe I've beenindicted?""",Franz Kafka,The Trial
"asked K.  ""Oh, please, I certainly do,"" said the man,stepping slightly to one side, but there was more anxiety in his answerthan belief.",Franz Kafka,The Trial
"""You don't believe me then?""",Franz Kafka,The Trial
"asked K., and took hold ofhis arm, unconsciously prompted by the man's humble demeanour, and as ifhe wanted to force him to believe him.",Franz Kafka,The Trial
But he did not want to hurt theman and had only taken hold of him very lightly.,Franz Kafka,The Trial
"Nonetheless, the mancried out as if K. had grasped him not with two fingers but with red hottongs.",Franz Kafka,The Trial
"Shouting in this ridiculous way finally made K. tired of him, ifhe didn't believe he was indicted then so much the better; maybe he eventhought K. was a judge.",Franz Kafka,The Trial
"And before leaving, he held him a lot harder,shoved him back onto the bench and walked on.",Franz Kafka,The Trial
"""These defendants are sosensitive, most of them,"" said the usher of the court.",Franz Kafka,The Trial
"Almost all ofthose who had been waiting had now assembled around the man who, by now,had stopped shouting and they seemed to be asking him lots of precisequestions about the incident.",Franz Kafka,The Trial
"K. was approached by a security guard,identifiable mainly by his sword, of which the scabbard seemed to bemade of aluminium.",Franz Kafka,The Trial
"This greatly surprised K., and he reached out for itwith his hand.",Franz Kafka,The Trial
The guard had come because of the shouting and askedwhat had been happening.,Franz Kafka,The Trial
"The usher of the court said a few words to tryand calm him down but the guard explained that he had to look into ithimself, saluted, and hurried on, walking with very short steps,probably because of gout.",Franz Kafka,The Trial
"K. didn't concern himself long with the guard or these people,especially as he saw a turning off the corridor, about half way along iton the right hand side, where there was no door to stop him going thatway.",Franz Kafka,The Trial
"He asked the usher whether that was the right way to go, the ushernodded, and that is the way that K. went.",Franz Kafka,The Trial
"The usher remained always oneor two steps behind K, which he found irritating as in a place like thisit could give the impression that he was being driven along by someonewho had arrested him, so he frequently waited for the usher to catch up,but the usher always remained behind him.",Franz Kafka,The Trial
"In order to put an end to hisdiscomfort, K. finally said, ""Now that I've seen what it looks likehere, I'd like to go.""",Franz Kafka,The Trial
"""You haven't seen everything yet,"" said theusher ingenuously.",Franz Kafka,The Trial
"""I don't want to see everything,"" said K., who was also feeling verytired, ""I want to go, what is the way to the exit?""",Franz Kafka,The Trial
"""You haven't gotlost, have you?""",Franz Kafka,The Trial
"asked the usher in amazement, ""you go down this way tothe corner, then right down the corridor straight ahead as far as thedoor.""",Franz Kafka,The Trial
"""Come with me,"" said K., ""show me the way, I'll miss it, thereare so many different ways here.""",Franz Kafka,The Trial
"""It's the only way there is,"" saidthe usher, who had now started to sound quite reproachful, ""I can't goback with you again, I've got to hand in my report, and I've alreadylost a lot of time because of you as it is.""",Franz Kafka,The Trial
"""Come with me!""",Franz Kafka,The Trial
"K.repeated, now somewhat sharper as if he had finally caught the usher outin a lie.",Franz Kafka,The Trial
"""Don't shout like that,"" whispered the usher, ""there'soffices all round us here.",Franz Kafka,The Trial
"If you don't want to go back by yourselfcome on a bit further with me or else wait here till I've sorted out myreport, then I'll be glad to go back with you again.""",Franz Kafka,The Trial
"""No, no,"" saidK., ""I will not wait and you must come with me now.""",Franz Kafka,The Trial
"K. had still notlooked round at anything at all in the room where he found himself, andit was only when one of the many wooden doors all around him opened thathe noticed it.",Franz Kafka,The Trial
"A young woman, probably summoned by the loudness of K.'svoice, entered and asked, ""What is it the gentleman wants?""",Franz Kafka,The Trial
In thedarkness behind her there was also a man approaching.,Franz Kafka,The Trial
K. looked at theusher.,Franz Kafka,The Trial
"He had, after all, said that no-one would take any notice of K.,and now there were two people coming, it only needed a few and everyonein the office would become aware of him and asking for explanations asto why he was there.",Franz Kafka,The Trial
"The only understandable and acceptable thing tosay was that he was accused of something and wanted to know the date ofhis next hearing, but this was an explanation he did not want to give,especially as it was not true - he had only come out of curiosity.",Franz Kafka,The Trial
"Orelse, an explanation even less usable, he could say that he wanted toascertain that the court was as revolting on the inside as it was on theoutside.",Franz Kafka,The Trial
"And it did seem that he had been quite right in thissupposition, he had no wish to intrude any deeper, he was disturbedenough by what he had seen already, he was not in the right frame ofmind just then to face a high official such as might appear from behindany door, and he wanted to go, either with the usher of the court or, ifneeds be, alone.",Franz Kafka,The Trial
"But he must have seemed very odd standing there in silence, andthe young woman and the usher were indeed looking at him as if theythought he would go through some major metamorphosis any second whichthey didn't want to miss seeing.",Franz Kafka,The Trial
And in the doorway stood the man whomK.,Franz Kafka,The Trial
"had noticed in the background earlier, he held firmly on to the beamabove the low door swinging a little on the tips of his feet as ifbecoming impatient as he watched.",Franz Kafka,The Trial
"But the young woman was the first torecognise that K.'s behaviour was caused by his feeling slightly unwell,she brought a chair and asked,""Would you not like to sit down?""",Franz Kafka,The Trial
"K. sat down immediately and, in orderto keep his place better, put his elbows on the armrests.",Franz Kafka,The Trial
"""You're alittle bit dizzy, aren't you?""",Franz Kafka,The Trial
she asked him.,Franz Kafka,The Trial
"Her face was now close infront of him, it bore the severe expression that many young women havejust when they're in the bloom of their youth.",Franz Kafka,The Trial
"""It's nothing for you toworry about,"" she said, ""that's nothing unusual here, almost everyonegets an attack like that the first time they come here.",Franz Kafka,The Trial
This is yourfirst time is it?,Franz Kafka,The Trial
"Yes, it's nothing unusual then.",Franz Kafka,The Trial
The sun burns downon the roof and the hot wood makes the air so thick and heavy.,Franz Kafka,The Trial
"It makesthis place rather unsuitable for offices, whatever other advantages itmight offer.",Franz Kafka,The Trial
"But the air is almost impossible to breathe on days whenthere's a lot of business, and that's almost every day.",Franz Kafka,The Trial
And when youthink that there's a lot of washing put out to dry here as well - and wecan't stop the tenants doing that - it's not surprising you started tofeel unwell.,Franz Kafka,The Trial
But you get used to the air alright in the end.,Franz Kafka,The Trial
Whenyou're here for the second or third time you'll hardly notice howoppressive the air is.,Franz Kafka,The Trial
"Are you feeling any better now?""",Franz Kafka,The Trial
"K. made noanswer, he felt too embarrassed at being put at the mercy of thesepeople by his sudden weakness, and learning the reason for feeling illmade him feel not better but a little worse.",Franz Kafka,The Trial
"The girl noticed itstraight away, and to make the air fresher for K., she took a windowpole that was leaning against the wall and pushed open a small hatchdirectly above K.'s head that led to the outside.",Franz Kafka,The Trial
"But so much soot fellin that the girl had to immediately close the hatch again and clean thesoot off K.'s hands with her handkerchief, as K. was too tired to dothat for himself.",Franz Kafka,The Trial
"He would have liked just to sit quietly where he wasuntil he had enough strength to leave, and the less fuss people madeabout him the sooner that would be.",Franz Kafka,The Trial
"But then the girl said, ""You can'tstay here, we're in people's way here ...""  K. looked at her as if toask whose way they were impeding.",Franz Kafka,The Trial
"""If you like, I can take you to thesick room,"" and turning to the man in the doorway said, ""please helpme"".",Franz Kafka,The Trial
"The man immediately came over to them, but K. did not want to goto the sick room, that was just what he wanted to avoid, being ledfurther from place to place, the further he went the more difficult itmust become.",Franz Kafka,The Trial
"So he said, ""I am able to walk now,"" and stood up, shakingafter becoming used to sitting so comfortably.",Franz Kafka,The Trial
But then he was unableto stay upright.,Franz Kafka,The Trial
"""I can't manage it,"" he said shaking his head, and satdown again with a sigh.",Franz Kafka,The Trial
"He remembered the usher who, despiteeverything, would have been able to lead him out of there but who seemedto have gone long before.",Franz Kafka,The Trial
K. looked out between the man and the youngwoman who were standing in front of him but was unable to find theusher.,Franz Kafka,The Trial
"""I think,"" said the man, who was elegantly dressed and whoseappearance was made especially impressive with a grey waistcoat that hadtwo long, sharply tailored points, ""the gentleman is feeling unwellbecause of the atmosphere here, so the best thing, and what he wouldmost prefer, would be not to take him to the sick room but get him outof the offices altogether.""",Franz Kafka,The Trial
"""That's right,"" exclaimed K., with such joythat he nearly interrupted what the man was saying, ""I'm sure that'llmake me feel better straight away, I'm really not that weak, all I needis a little support under my arms, I won't cause you much trouble, it'snot such a long way anyway, lead me to the door and then I'll sit on thestairs for a while and soon recover, as I don't suffer from attacks likethis at all, I'm surprised at it myself.",Franz Kafka,The Trial
"I also work in an office andI'm quite used to office air, but here it seems to be too strong, you'vesaid so yourselves.",Franz Kafka,The Trial
"So please, be so kind as to help me on my way alittle, I'm feeling dizzy, you see, and it'll make me ill if I stand upby myself.""",Franz Kafka,The Trial
And with that he raised his shoulders to make it easier forthe two of them to take him by the arms.,Franz Kafka,The Trial
"The man, however, didn't follow this suggestion but just stoodthere with his hands in his trouser pockets and laughed out loud.",Franz Kafka,The Trial
"""There, you see,"" he said to the girl, ""I was quite right.",Franz Kafka,The Trial
"Thegentleman is only unwell here, and not in general.""",Franz Kafka,The Trial
"The young womansmiled too, but lightly tapped the man's arm with the tips of herfingers as if he had allowed himself too much fun with K.  ""So what doyou think, then?""",Franz Kafka,The Trial
"said the man, still laughing, ""I really do want tolead the gentleman out of here.""",Franz Kafka,The Trial
"""That's alright, then,"" said the girl,briefly inclining her charming head.",Franz Kafka,The Trial
"""Don't worry too much about himlaughing,"" said the girl to K., who had become unhappy once more andstared quietly in front of himself as if needing no further explanation.",Franz Kafka,The Trial
"""This gentleman - may I introduce you?""",Franz Kafka,The Trial
"- (the man gave his permissionwith a wave of the hand) - ""so, this gentleman's job is to give outinformation.",Franz Kafka,The Trial
"He gives all the information they need to people who arewaiting, as our court and its offices are not very well known among thepublic he gets asked for quite a lot.",Franz Kafka,The Trial
"He has an answer for everyquestion, you can try him out if you feel like it.",Franz Kafka,The Trial
"But that's not hisonly distinction, his other distinction is his elegance of dress.",Franz Kafka,The Trial
"We,that's to say all of us who work in the offices here, we decided thatthe information-giver would have to be elegantly dressed as hecontinually has to deal with the litigants and he's the first one theymeet, so he needs to give a dignified first impression.",Franz Kafka,The Trial
"The rest of usI'm afraid, as you can see just by looking at me, dress very badly andold-fashioned; and there's not much point in spending much on clothesanyway, as we hardly ever leave the offices, we even sleep here.",Franz Kafka,The Trial
"But,as I said, we decided that the information-giver would have to have niceclothes.",Franz Kafka,The Trial
"As the management here is rather peculiar in this respect, andthey would get them for us, we had a collection - some of the litigantscontributed too - and bought him these lovely clothes and some othersbesides.",Franz Kafka,The Trial
"So everything would be ready for him to give a goodimpression, except that he spoils it again by laughing and frighteningpeople.""",Franz Kafka,The Trial
"""That's how it is,"" said the man, mocking her, ""but I don'tunderstand why it is that you're explaining all our intimate facts tothe gentleman, or rather why it is that you're pressing them on him, asI'm sure he's not all interested.",Franz Kafka,The Trial
"Just look at him sitting there, it'sclear he's occupied with his own affairs.""",Franz Kafka,The Trial
K. just did not feel likecontradicting him..,Franz Kafka,The Trial
"The girl's intention may have been good, perhaps shewas under instructions to distract him or to give him the chance tocollect himself, but the attempt had not worked.",Franz Kafka,The Trial
"""I had to explain tohim why you were laughing,"" said the girl.",Franz Kafka,The Trial
"""I suppose it wasinsulting.""",Franz Kafka,The Trial
"""I think he would forgive even worse insults if I finallytook him outside.""",Franz Kafka,The Trial
"K. said nothing, did not even look up, he toleratedthe two of them negotiating over him like an object, that was even whatsuited him best.",Franz Kafka,The Trial
But suddenly he felt the information-giver's hand onone arm and the young woman's hand on the other.,Franz Kafka,The Trial
"""Up you get then,weakling,"" said the information-giver.",Franz Kafka,The Trial
"""Thank you both very much,"" saidK., pleasantly surprised, as he slowly rose and personally guided theseunfamiliar hands to the places where he most needed support.As they approached the corridor, the girl said quietly into K.'s ear, ""Imust seem to think it's very important to show the information-giver ina good light, but you shouldn't doubt what I say, I just want to say thetruth.",Franz Kafka,The Trial
He isn't hard-hearted.,Franz Kafka,The Trial
"It's not really his job to helplitigants outside if they're unwell but he's doing it anyway, as you cansee.",Franz Kafka,The Trial
"I don't suppose any of us is hard-hearted, perhaps we'd all liketo be helpful, but working for the court offices it's easy for us togive the impression we are hard-hearted and don't want to help anyone.It makes me quite sad.""",Franz Kafka,The Trial
"""Would you not like to sit down here a while?",Franz Kafka,The Trial
"""asked the information-giver, there were already in the corridor and justin front of the defendant whom K. had spoken to earlier.",Franz Kafka,The Trial
"K. felt almostashamed to be seen by him, earlier he had stood so upright in front ofhim and now he had to be supported by two others, his hat was held up bythe information-giver balanced on outstretched fingers, his hair wasdishevelled and hung down onto the sweat on his forehead.",Franz Kafka,The Trial
"But thedefendant seemed to notice nothing of what was going on and just stoodthere humbly, as if wanting to apologise to the information-giver forbeing there.",Franz Kafka,The Trial
The information-giver looked past him.,Franz Kafka,The Trial
"""I know,"" he said,""that my case can't be settled today, not yet, but I've come in anyway,I thought, I thought I could wait here anyway, it's Sunday today, I'vegot plenty of time, and I'm not disturbing anyone here.""",Franz Kafka,The Trial
"""There's noneed to be so apologetic,"" said the information-giver, ""it's verycommendable for you to be so attentive.",Franz Kafka,The Trial
You are taking up space herewhen you don't need to but as long as you don't get in my way I will donothing to stop you following the progress of your case as closely asyou like.,Franz Kafka,The Trial
When one has seen so many people who shamefully neglect theircases one learns to show patience with people like you.,Franz Kafka,The Trial
Do sit down.,Franz Kafka,The Trial
"""""He's very good with the litigants,"" whispered the girl.",Franz Kafka,The Trial
"K. nodded, butstarted to move off again when the information-giver repeated, ""Wouldyou not like to sit down here a while?""",Franz Kafka,The Trial
"""No,"" said K., ""I don't want torest.""",Franz Kafka,The Trial
"He had said that as decisively as he could, but in fact itwould have done him a lot of good to sit down.",Franz Kafka,The Trial
It was as if he weresuffering sea-sickness.,Franz Kafka,The Trial
"He felt as if he were on a ship in a rough sea,as if the water were hitting against the wooden walls, a thundering fromthe depths of the corridor as if the torrent were crashing over it, asif the corridor were swaying and the waiting litigants on each side ofit rising and sinking.",Franz Kafka,The Trial
It made the calmness of the girl and the manleading him all the more incomprehensible.,Franz Kafka,The Trial
"He was at their mercy, ifthey let go of him he would fall like a board.",Franz Kafka,The Trial
"Their little eyesglanced here and there, K. could feel the evenness of their steps butcould not do the same, as from step to step he was virtually beingcarried.",Franz Kafka,The Trial
"He finally noticed they were speaking to him but he did notunderstand them, all he heard was a noise that filled all the space andthrough which there seemed to be an unchanging higher note sounding,like a siren.",Franz Kafka,The Trial
"""Louder,"" he whispered with his head sunk low, ashamed athaving to ask them to speak louder when he knew they had spoken loudlyenough, even if it had been, for him, incomprehensible.",Franz Kafka,The Trial
"At last, adraught of cool air blew in his face as if a gap had been torn out inthe wall in front of him, and next to him he heard someone say, ""Firsthe says he wants to go, and then you can tell him a hundred times thatthis is the way out and he doesn't move.""",Franz Kafka,The Trial
"K. became aware that he wasstanding in front of the way out, and that the young woman had openedthe door.",Franz Kafka,The Trial
"It seemed to him that all his strength returned to him atonce, and to get a foretaste of freedom he stepped straight on to one ofthe stairs and took his leave there of his companions, who bowed to him.",Franz Kafka,The Trial
"""Thank you very much,"" he repeated, shook their hands once more and didnot let go until he thought he saw that they found it hard to bear thecomparatively fresh air from the stairway after being so long used tothe air in the offices.",Franz Kafka,The Trial
"They were hardly able to reply, and the youngwoman might even have fallen over if K. had not shut the door extremelyfast.",Franz Kafka,The Trial
"K. then stood still for a while, combed his hair with the help ofa pocket mirror, picked up his hat from the next stair - theinformation-giver must have thrown it down there - and then he ran downthe steps so fresh and in such long leaps that the contrast with hisprevious state nearly frightened him.",Franz Kafka,The Trial
