text,author,book
"It’s‘tears in my eyes.’ That’s the one place where they manage to sing in perfect unison.”“Same difference.”“At 0500 hours, everyone assembles in the mess hall.”“Where’s that?”“Starting today we’ll be using room number two, next door to here.”“Oh, you think so, do you?” I expostulated.",Kobo Abe,The Ark Sakura
“Who the hell said you could do that?,Kobo Abe,The Ark Sakura
"Who do you guys think you are, anyway?”“But the construction squad has already started transporting food and materials.”“Look, Komono,” I said.",Kobo Abe,The Ark Sakura
"“Just because you’re the new head of the Broom Brigade doesn’t mean you can do things like that.”“Is it out of the question?” asked the adjutant, and went on swiftly in a well-rehearsed tone.",Kobo Abe,The Ark Sakura
"“Oh, well, we could always switch to room number three, above the lift; about eighty percent of the items have been moved that far already.",Kobo Abe,The Ark Sakura
All the men are anxious to join the search squad in looking for the junior high school girls as quickly as possible.,Kobo Abe,The Ark Sakura
"It has a direct bearing on morale.”“Captain, would you mind leaving this up to me?” said the insect dealer.",Kobo Abe,The Ark Sakura
"“It seems to me that in the middle of a confusing situation, changing everything around is only going to compound the confusion.",Kobo Abe,The Ark Sakura
I’m doing my best to work things out to everybody’s satisfaction.,Kobo Abe,The Ark Sakura
.,Kobo Abe,The Ark Sakura
.,Kobo Abe,The Ark Sakura
".”Having anticipated a more convincing argument in his old, flowing style, I felt vaguely disappointed.",Kobo Abe,The Ark Sakura
"If this was how he stood up to the adjutant, I feared the worst.",Kobo Abe,The Ark Sakura
"How had he managed to secure the position of commander in so short a time, anyway?",Kobo Abe,The Ark Sakura
"If it was solely by virtue of having shot and killed Inototsu, then they were no better than a pack of monkeys.",Kobo Abe,The Ark Sakura
"To push Komono any further might only be playing into the adjutant’s hands.Just then the shill came down the stairs, carrying the encyclopedia volumes piled on his shoulder.“Besides,” I said, “I’ll have you know the room next door isn’t room number two, anyway.",Kobo Abe,The Ark Sakura
"It has a proper name—the work hold.”“I beg your pardon.”The girl and the shill together piled up the volumes catty-corner behind the toilet, adjusting them to the proper height.Sengoku held me under the arms, helping me to sit down without putting any additional strain on my knee.",Kobo Abe,The Ark Sakura
"Once I had endured a pain rather like that of stretching a sprained muscle, I did feel more comfortable.",Kobo Abe,The Ark Sakura
"A wreath of mist swirled lightly around inside my head, like drowsiness.",Kobo Abe,The Ark Sakura
"In my knee and the arch of my foot, it was as if electrodes had been implanted, sending out electrical current in rhythmic pulses.",Kobo Abe,The Ark Sakura
"Slowly, very slowly, the current was gaining in strength.“It won’t be long now,” said the adjutant, crinkling his eyes; the wrinkles in the corners looked as if they’d been pasted on.",Kobo Abe,The Ark Sakura
"His shadowy existence was gradually fleshing out, beginning steadily to fill its proper share of space.“Drugs may ease the pain, but they won’t solve the problem,” I said.“For now at least let’s ease the pain,” said the insect dealer, with a wave and a smile.",Kobo Abe,The Ark Sakura
“That encyclopedia was a clever idea.,Kobo Abe,The Ark Sakura
"It must feel a little better anyway, with your weight off the leg.”“If he suggests knocking me out with drugs and then cutting off the leg,” I said, looking first into the shill’s eyes and then into the girl’s, and finally resting my gaze on Sengoku, “I want you to protect me.",Kobo Abe,The Ark Sakura
"Don’t let them lay a finger on me, do you hear?”The insect dealer turned till he was facing me directly and said, “Captain, watch your manners, if you don’t mind.",Kobo Abe,The Ark Sakura
You’re going too far.,Kobo Abe,The Ark Sakura
Please be more discreet.”“You’re responsible.,Kobo Abe,The Ark Sakura
"What do you mean, the SDF was a disappointment?",Kobo Abe,The Ark Sakura
"You seem to be enjoying yourself, all right, the way you snap out those commands.",Kobo Abe,The Ark Sakura
.,Kobo Abe,The Ark Sakura
.,Kobo Abe,The Ark Sakura
".”“You know, it surprises even me.",Kobo Abe,The Ark Sakura
"I’m not lying, either.",Kobo Abe,The Ark Sakura
(I only do that for pay.),Kobo Abe,The Ark Sakura
It’s a fact: there’s all the difference in the world between getting orders and giving them.,Kobo Abe,The Ark Sakura
"It’s like the difference between the steering wheel and the driver.”“I want to see the sky,” said the girl, between sips of water over at the sink.",Kobo Abe,The Ark Sakura
"Her voice was a monotone, like that of a child reading from a textbook.“I still say that owning your own country is the greatest luxury there is.",Kobo Abe,The Ark Sakura
"Excuse me, sir.” The adjutant’s pencil struck the third point on the line he had drawn on his notepad.",Kobo Abe,The Ark Sakura
“Breakfast begins with recitation of the Broom Brigade oath: ‘I pledge to sweep away all trash blocking the way ahead.’ This morning—at this time of year the sun must be about ready to come up; it must be morning by now—I’d like to include some time for silent prayer in memory of Commander Inototsu.,Kobo Abe,The Ark Sakura
Showing the proper courtesy toward the one you felled will go far in engaging the men’s trust.,Kobo Abe,The Ark Sakura
"If possible, a eulogy from the captain would be—”“Don’t make me laugh.” I snorted.“Very well, I won’t insist.",Kobo Abe,The Ark Sakura
Excuse me.” He continued with his litany.,Kobo Abe,The Ark Sakura
"“At 0545 hours, breakfast is over.",Kobo Abe,The Ark Sakura
Then there’s a fifteen-minute break.,Kobo Abe,The Ark Sakura
"At 0600 hours, the trial begins.",Kobo Abe,The Ark Sakura
"It’s divided into two parts, the first being mutual arraignment, which involves having Broom Brigade members submit anonymous written indictments of each other.",Kobo Abe,The Ark Sakura
"Yes, I know what you’re going to say—but a certain amount of mutual distrust is like a shot in the arm, vital if the system is to operate smoothly.",Kobo Abe,The Ark Sakura
"There is certainly no need to publicize all the reports; you and I can pigeonhole them if we want, Commander, or we can create our own—”“You mean trump them up, don’t you?” said the shill accusingly from the top of the stairs, shooting off the words like paper airplanes.“As you wish.”“Depressing.",Kobo Abe,The Ark Sakura
"These guys are all so depressing,” lamented Sengoku.“Nonsense,” sniffed the adjutant.",Kobo Abe,The Ark Sakura
"He sucked on a back tooth, stretching his jaws open as far as he could without opening his mouth.",Kobo Abe,The Ark Sakura
I suspected he had false teeth.,Kobo Abe,The Ark Sakura
“Let’s have no high-sounding talk.,Kobo Abe,The Ark Sakura
"This method is being used all over—corporations, schools, everywhere.",Kobo Abe,The Ark Sakura
"It’s called the ‘self-supervision system.’“Well, shall we proceed to part two of the trial?",Kobo Abe,The Ark Sakura
This is by far the most important activity of the day .,Kobo Abe,The Ark Sakura
.,Kobo Abe,The Ark Sakura
.,Kobo Abe,The Ark Sakura
"unless, of course, by this time the junior high school girls have been netted, in which case we may have to change plans.",Kobo Abe,The Ark Sakura
I’m afraid the brigade members are painting a rather lurid picture of what will follow in that case—something to the effect that they will divvy them up by lots on the spot.,Kobo Abe,The Ark Sakura
"Extreme caution will be essential in handling the female brats, and in persuading the brigade members to exercise self-control.",Kobo Abe,The Ark Sakura
"No one has to participate who doesn’t want to—although I for one am looking forward to it, and the captain might just find the information he’s looking for.",Kobo Abe,The Ark Sakura
"First we’ll line them up and introduce them to the brigade, and then the four of us can conduct in-depth interviews in private.",Kobo Abe,The Ark Sakura
"How does that sound?”“How can you sit still and listen to this?” said Sengoku, his breath coming somewhat faster than seemed necessary.",Kobo Abe,The Ark Sakura
"“I can’t stand it.”“Nobody’s asking you to,” remarked the adjutant, and continued.",Kobo Abe,The Ark Sakura
"“Leaving that aside, we now come to part two of the trial, when this comes into play.” He picked up the telephone directory, which had a well-worn look, placed his hand on top, and clamped his mouth shut as if weighing the effect.",Kobo Abe,The Ark Sakura
The effect was all he could have hoped for.,Kobo Abe,The Ark Sakura
"Having some inkling of what this was all about, I became still more depressed.“Look—isn’t he still crying?” whispered the girl over my shoulder.",Kobo Abe,The Ark Sakura
"The youth was standing motionless, his face buried in his arms on the storage drum.",Kobo Abe,The Ark Sakura
"It was hard to tell; he might have been crying or he might just have dozed off.“I think gangrene is setting in,” I said.“It won’t be much longer now.",Kobo Abe,The Ark Sakura
Hang on.,Kobo Abe,The Ark Sakura
.,Kobo Abe,The Ark Sakura
.,Kobo Abe,The Ark Sakura
".”“I suppose it wouldn’t help if I just blasted a hole in the pipe with my Uzi.”“You’d bleed all over the place, since your leg itself is acting as the stopper,” she said.“To continue—we use this to search for the right people,” said the adjutant, picking up the directory and flipping through it.All sorts of symbols were inscribed on its pages in different colors of ink: # * % & # $ < > ¤ ¥ § O ?",Kobo Abe,The Ark Sakura
"“This is what we use to screen people, to determine if they are fit to survive.",Kobo Abe,The Ark Sakura
"We go through the whole list in alphabetical order, proceeding at a rate of about thirty names a day.",Kobo Abe,The Ark Sakura
Anyone who receives a strong majority of negative votes will naturally be eliminated.,Kobo Abe,The Ark Sakura
"What it comes down to, really, is a death sentence.",Kobo Abe,The Ark Sakura
"Where there is a division of opinion, we’ll put a person on hold.",Kobo Abe,The Ark Sakura
"There are various ranks among those on hold, and after reevaluation a person can be given a new rank, or have the sentence of death confirmed.”“What’s the standard for that evaluation?” asked the shill.“How do you propose to gather the necessary data?” I noticed appreciatively that he said nothing about his evolution-based views that human trash would make the best crew, instead taking my side—as per our agreement—and voicing my own doubts.“I can understand what deeply satisfying work it must be.” The insect dealer nodded sympathetically.",Kobo Abe,The Ark Sakura
“You have absolute power of life and death.,Kobo Abe,The Ark Sakura
"It’s obviously very crucial work too—after all, you’re assigning responsibility for the future of the entire human race.”“Naturally,” said the adjutant, “we use all sorts of data for reference.",Kobo Abe,The Ark Sakura
"Files in the city hall computer, giving fairly detailed information on family, occupation, income, and so forth, in addition to reports from private detectives, credit bureaus, and what have you.",Kobo Abe,The Ark Sakura
"But there is precious little time, so we have to process an average of at least thirty people a day.",Kobo Abe,The Ark Sakura
No one person can be allotted more than five minutes.,Kobo Abe,The Ark Sakura
"As a result, to expedite the process, we occasionally take into consideration gossip about the candidate, his general reputation—even the aura of his residence as seen from the outside—to help in forming a judgment.",Kobo Abe,The Ark Sakura
"In the lack of relevant data other than the entry in the phone book, we go by our gut reaction to the candidate’s name and phone number.”“Is it possible for someone who’s innocent to receive the death sentence?” The insect dealer, sitting with his legs crossed, reversed their position.“Everyone is innocent before standing trial.”“That’s true.",Kobo Abe,The Ark Sakura
I guess it’s better than throwing dice.”“Dice are no good.,Kobo Abe,The Ark Sakura
"That way, not enough people receive the death penalty.”“That many have to die, do they?",Kobo Abe,The Ark Sakura
"Well, I suppose it can’t be helped.",Kobo Abe,The Ark Sakura
"The number of people who can fit in here is limited.”“They’re crazy.” The girl’s voice at my ear was hoarse.“What’s the ratio of death penalties to acquittals?” the shill mumbled, barely opening his mouth; his voice too sounded weak.“There haven’t yet been any complete acquittals.” The adjutant’s voice remained perfectly calm.",Kobo Abe,The Ark Sakura
Was he only putting on an act for his own amusement?,Kobo Abe,The Ark Sakura
"“Most people get the death penalty, and the rest are on hold.",Kobo Abe,The Ark Sakura
"There are various categories among the people on hold: retrial, pending, bail, temporary release, suspended sentence, appeal, and so forth.",Kobo Abe,The Ark Sakura
"The case is reconsidered after new evidence or new testimony is brought in.Still, mainly it’s the death penalty.",Kobo Abe,The Ark Sakura
"If you’ve ever visited a courtroom, perhaps you’ll understand—the greatest excitement among the quintessential castoffs in our company occurs the moment that the death penalty is announced.",Kobo Abe,The Ark Sakura
That seems to be when they feel the greatest pleasure and purpose in their status as quintessential castoffs.,Kobo Abe,The Ark Sakura
"I do wish people would stop treating this as some sort of personality aberration.” Laying a palm on the opened telephone directory, without moving his head he looked straight at the shill and the girl.",Kobo Abe,The Ark Sakura
"“Sentencing people to death began as a painful means for choosing the few who would be able to survive—but at some point it became an end in itself, and a highly pleasurable one at that.",Kobo Abe,The Ark Sakura
"Some might interpret this as the warped mentality of quintessential castoffs, I suppose.",Kobo Abe,The Ark Sakura
But there’s far more to it than that.,Kobo Abe,The Ark Sakura
"Out of all the stories I read when I was a boy, two scenes in particular stand out in my mind.",Kobo Abe,The Ark Sakura
"I’ve forgotten the rest of the plots, but those scenes are vividly etched in my mind.",Kobo Abe,The Ark Sakura
"One is the queen in Alice in Wonderland running around yelling, ‘Off with their heads!",Kobo Abe,The Ark Sakura
Off with their heads!’ at every little thing.,Kobo Abe,The Ark Sakura
"The other is in one of Andersen’s fairy tales—which one, I’ve forgotten—where a young prince hiding behind a tree hands out death sentences to passing travelers and cuts them down on the spot.That’s the way it is even in the world of children—how much more so, then, among quintessential castoffs, who in a sense are condemned men (and women) granted a temporary stay of execution.",Kobo Abe,The Ark Sakura
"Besides, the sentences we give out can only be executed by the condemned people themselves.”Leaning back against the flushing lever, which now did nothing but wobble ineffectually, I rubbed the sides of my knee, feeling rather as if I had wet the bed and gotten soaked.",Kobo Abe,The Ark Sakura
"If Inototsu’s ferocity and total disregard for others were dissolved, distilled, and crystallized, they would come out resembling this adjutant’s logic.",Kobo Abe,The Ark Sakura
"Could I have stopped there, and repudiated his words at face value, there would have been some hope.",Kobo Abe,The Ark Sakura
"But the more I thought about it the less difference there was between what he was doing and what I, all unconsciously, had been doing too.How could I defend myself against the charge that my extreme reluctance to part with tickets to survival came to essentially the very same thing?Both the insect dealer and the shill had repeatedly accused me of misanthropy.",Kobo Abe,The Ark Sakura
They were right.,Kobo Abe,The Ark Sakura
"I too had been signing secret death sentences without benefit of trial, all along.",Kobo Abe,The Ark Sakura
Whose way was more cruel?,Kobo Abe,The Ark Sakura
It was hard to say.,Kobo Abe,The Ark Sakura
"In any case, I had lost all grounds for criticism of the Broom Brigade.",Kobo Abe,The Ark Sakura
"Instead I wanted to criticize myself, crush myself to death like a flea.“I don’t know,” said the shill.",Kobo Abe,The Ark Sakura
“It sounds inefficient to me to concentrate only on whom you can eliminate.” He snapped his fingers and banged the banister as if determined somehow to turn the tables on the adjutant.,Kobo Abe,The Ark Sakura
"“Why not take the opposite approach, and compile lists of all the necessary trained personnel?",Kobo Abe,The Ark Sakura
"Doctors, nurses, computer experts, car mechanics .",Kobo Abe,The Ark Sakura
.,Kobo Abe,The Ark Sakura
".”“After the bomb, there won’t be any need for computer experts,” interrupted Sengoku with understated irony.“Electromagnetic waves will make computers useless.”“We’ve taken scrupulous pains to do just what you’re saying,” answered the adjutant.",Kobo Abe,The Ark Sakura
"“Among the brigade members are accountants, cooks, even agricultural workers.",Kobo Abe,The Ark Sakura
"We also have carpenters, plasterers, judo experts .",Kobo Abe,The Ark Sakura
.,Kobo Abe,The Ark Sakura
.,Kobo Abe,The Ark Sakura
butchers .,Kobo Abe,The Ark Sakura
.,Kobo Abe,The Ark Sakura
.,Kobo Abe,The Ark Sakura
"plus a sweet-potato-cake baker, a cameraman, and our commanding officer here, who has a very special talent: mob pacification.” The last three were apparently offered in light jest, to show off the accuracy of his information.",Kobo Abe,The Ark Sakura
"I was distracted, however, by the deliberate pauses before and after “butchers.” The shill spoke up defensively.",Kobo Abe,The Ark Sakura
"“I happen to be a past master of legerdemain.”“We’ll need you, then,” said the adjutant, quietly closing the telephone book.",Kobo Abe,The Ark Sakura
“Because not only utility goods are necessary for survival.,Kobo Abe,The Ark Sakura
Any struggle requires a dream.,Kobo Abe,The Ark Sakura
"Spiritual self-sufficiency is the greatest recompense of all; that’s what the trial is all about.”“I used to sell dreams,” said the insect dealer, gazing at me as if searching his way through darkness.",Kobo Abe,The Ark Sakura
"“The rest of the eupcaccias are still out in the jeep, aren’t they?”“Dreams aren’t enough, either,” said the shill.",Kobo Abe,The Ark Sakura
“We need knives and guns .,Kobo Abe,The Ark Sakura
.,Kobo Abe,The Ark Sakura
.,Kobo Abe,The Ark Sakura
"and toilets.” Suddenly he sprang up, shaking with tension.",Kobo Abe,The Ark Sakura
Then he took a deep breath and sat back down.,Kobo Abe,The Ark Sakura
“In here it’s as if there wasn’t any need to sweat over money.,Kobo Abe,The Ark Sakura
"I suppose even outside, after the apocalypse—the New Beginning—debtors and creditors will cease to exist.",Kobo Abe,The Ark Sakura
"But right now, step one foot outside and they’re crawling everywhere, playing hide-and-seek with each other.",Kobo Abe,The Ark Sakura
How can it ever be any different?,Kobo Abe,The Ark Sakura
"How can there ever be a New Beginning?”“We need air too,” repeated the girl vacantly.“That’s why we carried out the hunt for junior high school girls,” said the adjutant.",Kobo Abe,The Ark Sakura
"“The younger the better—don’t you agree, Commander?",Kobo Abe,The Ark Sakura
"Like wet paper, in a way: the time you spend slowly warming them up, before they catch fire, is the most enjoyable.",Kobo Abe,The Ark Sakura
"Say, that fellow’s taking an awfully long time getting back, isn’t he?",Kobo Abe,The Ark Sakura
Where’s that medicine?,Kobo Abe,The Ark Sakura
"Let’s have the scouts check up on him, and on the progress of the search too.",Kobo Abe,The Ark Sakura
"Commander, will you give the orders?”Nodding, the insect dealer stood up.",Kobo Abe,The Ark Sakura
"Lightly rubbing his gold badge with the ball of his thumb, he stared intently at the youth, whose face was still buried on the storage drum, and drew a deep asthmatic-sounding breath, filling his chest with air, about to speak.Just then the steel hatch creaked open and a scream echoed.All the air the insect dealer had inhaled rushed out of him, before he could say a word.“Help, help, they’ll kill him!” It was Red Jacket, whose ear the girl had struck before.",Kobo Abe,The Ark Sakura
"The bleeding had apparently not stopped; the earlobe was red, and swollen to twice its previous size.He tumbled in and fell to his hands and knees on the landing.“The other guy’s being eaten alive by a pack of wild dogs!",Kobo Abe,The Ark Sakura
"Help!”“So that’s where you were.” The adjutant sprang up with remarkable agility, then crouched down again and moistened his forehead with spit.",Kobo Abe,The Ark Sakura
Probably a charm to get rid of pins and needles in the legs; I could remember my grandmother doing the same thing long ago.,Kobo Abe,The Ark Sakura
"“Come on down; it’s all right.”“Help him, for God’s sake—the dogs are all over him!”“Scout A, what was the meaning of that slipshod report you filed?” barked the insect dealer suddenly, straightening himself up.“You said there were no suspicious characters around here.",Kobo Abe,The Ark Sakura
Isn’t he suspicious?,Kobo Abe,The Ark Sakura
"What have you to say?”“Excuse me, sir,” said Scout A, grinding his teeth.",Kobo Abe,The Ark Sakura
"“No one told me he was there.”“You didn’t ask,” shot back Sengoku.“I’m partly to blame,” said the adjutant.",Kobo Abe,The Ark Sakura
"“I should have warned you that these people might not cooperate.” He walked ten paces toward the storage drums, eyes on the floor.",Kobo Abe,The Ark Sakura
“Look—bloodstains.,Kobo Abe,The Ark Sakura
I was careless to have missed them.,Kobo Abe,The Ark Sakura
Which one of you wounded him?”“I did.” The girl waved her crossbow aloft for him to see.“I see.,Kobo Abe,The Ark Sakura
"Then everyone here failed to cooperate, and the scout failed in his duty.",Kobo Abe,The Ark Sakura
"I’ll leave the question of discipline up to you, Commander.”“Please, you’ve gotta do something,” begged Red Jacket.“He’s being eaten alive!",Kobo Abe,The Ark Sakura
"If he dies it’ll be murder, don’t you see?Please, hurry.",Kobo Abe,The Ark Sakura
.,Kobo Abe,The Ark Sakura
.,Kobo Abe,The Ark Sakura
.”“Shut up!” The insect dealer’s neck swelled until it was a match for his great round head.,Kobo Abe,The Ark Sakura
"“At this point, do you think a dead body or two more is going to scare any of us?",Kobo Abe,The Ark Sakura
"Scout, drag that young punk down here and make him tell you where he hid the girls.”“He doesn’t know where they are.” The scout’s voice had reverted to a childish squeak.",Kobo Abe,The Ark Sakura
“Nobody knows but the ones who ran off with them.”Red Jacket chimed in.,Kobo Abe,The Ark Sakura
"“If I had any idea where they were, I’d have gone along.",Kobo Abe,The Ark Sakura
"Then this never would have happened.”“Commander, I advise against retracting an order once it’s given,” said the adjutant.",Kobo Abe,The Ark Sakura
"He frowned, dropping his head on his chest as if he’d just realized he’d lost his wallet.",Kobo Abe,The Ark Sakura
"He retraced his steps back over toward the toilet.“I know,” said the insect dealer, drawing a converted toy pistol from under his belt.",Kobo Abe,The Ark Sakura
"He cocked it, aimed it, and planted both legs firmly.",Kobo Abe,The Ark Sakura
"“Now you drag him down here, fast, and you make him talk.”Broom in hand, the young scout moved toward the landing with a resigned look.",Kobo Abe,The Ark Sakura
"Red Jacket rose to his knees, unfastened the chain at his belt, and gave it a shake.",Kobo Abe,The Ark Sakura
"Steel bit into the floorboards with a graphic sound that was somehow intensely physical: I flinched, imagining a butcher’s knife carving into bone.“Stay away,” said Red Jacket.“You get down here,” said the scout.",Kobo Abe,The Ark Sakura
"“Do me a favor.”“No, you do me a favor.”“I’m following orders.”“Lousy traitor.”“You don’t understand.”A sharp report rang out, its echoes bouncing around the room like Ping-Pong balls.",Kobo Abe,The Ark Sakura
The insect dealer had fired at the ceiling.,Kobo Abe,The Ark Sakura
"There was a smell of gunpowder, like scorched bitter herbs.",Kobo Abe,The Ark Sakura
"Red Jacket, wounded once already, promptly collapsed in terror.“Drag him down here.",Kobo Abe,The Ark Sakura
Make him confess if you have to stick your broom handle up his ass.,Kobo Abe,The Ark Sakura
"If he doesn’t, the captain will be in trouble.",Kobo Abe,The Ark Sakura
It doesn’t matter if you kill him.,Kobo Abe,The Ark Sakura
Don’t worry about disposing of the body.”“The captain will be in trouble.,Kobo Abe,The Ark Sakura
.,Kobo Abe,The Ark Sakura
.,Kobo Abe,The Ark Sakura
".” What did that mean?The insect dealer’s own words—that firearms change people—came to me; he had fulfilled his own prophecy.“You’d better get down here,” said the scout.",Kobo Abe,The Ark Sakura
"“Or you’ll get killed.”“I don’t know anything—and you know I don’t know!” As if his body were drained of strength, Red Jacket came sliding down the ladder, collapsing on top of the blue-sheeted bundle.",Kobo Abe,The Ark Sakura
"“There’s a body in there,” warned the scout, at which Red Jacket leaped up, moved several feet off, and collapsed again.“Get to work,” said the adjutant in a businesslike way.",Kobo Abe,The Ark Sakura
“Just do as you’ve been taught.” The young scout twisted the broom handle in Red Jacket’s gut.,Kobo Abe,The Ark Sakura
"There was a wail of pain.“You’re hurting me!”“Confess, then.”“How can I confess what I don’t know!",Kobo Abe,The Ark Sakura
"Aagh!”“That’s enough,” said the girl frostily, glaring at the adjutant with open hostility.",Kobo Abe,The Ark Sakura
"A show of indifference would have been better, I thought; the more you let others know how you really feel, the worse off you are.“I’m afraid an order, once given, can’t be retracted that easily,” said the adjutant.",Kobo Abe,The Ark Sakura
“Bad for discipline.,Kobo Abe,The Ark Sakura
"As long as the men are following orders, they’re forbidden to pass any sort of judgment on those orders.",Kobo Abe,The Ark Sakura
"Where an order is concerned, there can be no second thoughts, period.”Red Jacket was weeping.",Kobo Abe,The Ark Sakura
"Covered with sweat, the young scout kept on grinding the broom handle into the victim’s belly.“If he really doesn’t know, then no amount of torture is going to get anything out of him.” The shill had covered his face in dazed disbelief, and was peeking through his fingers at the scene.“This could take time,” admitted the adjutant, his peregrination around the toilet coming to a sudden stop; he studied the insect dealer’s expression.",Kobo Abe,The Ark Sakura
"The insect dealer gave the barest of nods, his face an expressionless mask.",Kobo Abe,The Ark Sakura
"“In the meantime I’ll go up to room three—ah, excuse me, I did it again.",Kobo Abe,The Ark Sakura
"What should I call that room up over the lift?”“Anything you want.”“All right, then—how about Main Mess Hall?",Kobo Abe,The Ark Sakura
It’s easily four times as big as the one by the tangerine grove.,Kobo Abe,The Ark Sakura
"Someone will have to keep a sharp eye on the cooking squad; otherwise it would be easy for irregularities to creep in, and any carelessness regarding sanitation can only lead to harm.",Kobo Abe,The Ark Sakura
"Unfortunately, tomorrow’s breakfast is fish again.",Kobo Abe,The Ark Sakura
"It’s a pity, when we have two former butchers among us, both skilled meat carvers.",Kobo Abe,The Ark Sakura
"Excuse me for a moment.”The adjutant cut across the hold, walked past the storage drums, and disappeared down the tunnel leading into the work hold.",Kobo Abe,The Ark Sakura
"It seemed to take ages—a half-hour or more—before he was gone.“Hey, Komono,” called the shill, to no response.",Kobo Abe,The Ark Sakura
"“Make him quit that, will you?",Kobo Abe,The Ark Sakura
"Komono, what’s the matter?",Kobo Abe,The Ark Sakura
"Are you out of your mind?”“I’ll make him stop,” said the girl, releasing the safety on her crossbow, and fitting it with an arrow.I was busy taking steps of my own.",Kobo Abe,The Ark Sakura
"Sliding off the encyclopedia, I twisted back and reached out for the Uzi that the girl had left propped up against the toilet.",Kobo Abe,The Ark Sakura
"Slowly the muzzle of the insect dealer’s gun rose, aiming straight at me.“Cut it out.",Kobo Abe,The Ark Sakura
.,Kobo Abe,The Ark Sakura
.,Kobo Abe,The Ark Sakura
.” He came around and wrested the Uzi away from me.,Kobo Abe,The Ark Sakura
"“I haven’t gone mad, much as it may seem I have.",Kobo Abe,The Ark Sakura
"I’m all right, I think.",Kobo Abe,The Ark Sakura
Just wait a little longer.,Kobo Abe,The Ark Sakura
I’m thinking.,Kobo Abe,The Ark Sakura
.,Kobo Abe,The Ark Sakura
.,Kobo Abe,The Ark Sakura
.,Kobo Abe,The Ark Sakura
"I know what—I’ll have a smoke.”He withdrew to a safe place and crouched against the wall; there, with the Uzi across his knees, and his own gun still in his hand, he lit a cigarette.",Kobo Abe,The Ark Sakura
"The young scout kept on raising and lowering his arms mechanically, as if pounding rice for rice cakes.He did seem to be letting up a little.",Kobo Abe,The Ark Sakura
Red Jacket went on moaning in time to the movements of the broom; he did not appear to be taking a decisive beating.,Kobo Abe,The Ark Sakura
"Hundreds of barbed slugs, or some such creatures, were crawling around on the surface of my paralyzed leg.“I’m going to go take a leak,” said Sengoku, and headed for the hatch, with a sidelong look at the sheeted bundle.",Kobo Abe,The Ark Sakura
"No one had any reason to stop him, and no one did: the pack of wild dogs would do that.",Kobo Abe,The Ark Sakura
"The realization that Red Jacket’s partner had gone outside was a bit troubling—but then, it was probably true that he’d been attacked by the dogs.",Kobo Abe,The Ark Sakura
"That would take care of him.Puffing on his cigarette, the insect dealer went into a crouch and cocked his gun.Mentally, in those few seconds I played up and down the keyboard of my brain cells, fast enough to compete in a contest, and made a decision.",Kobo Abe,The Ark Sakura
"I whispered to the girl, “Will you do me a favor?",Kobo Abe,The Ark Sakura
"Keep it secret.” My voice was so low I could barely hear it myself, but her response was instantaneous.“Yes.”“Locker number two upstairs has a switchboard inside.There’s a red lever on the left end, just at eye level.",Kobo Abe,The Ark Sakura
I want you to push it up.,Kobo Abe,The Ark Sakura
"Will you do that?”“What’s the combination?”“Same as the locker number, two—two right, two left, two right.",Kobo Abe,The Ark Sakura
"Just two-two-two.”“The red lever.”“Nothing will happen right away.”For safety’s sake, I had set up the dynamite detonating device in two stages.",Kobo Abe,The Ark Sakura
The panel I had now at my fingertips could do nothing on its own.,Kobo Abe,The Ark Sakura
Contact with the switchboard relay would awaken the slumbering fuse and ready it for reception.,Kobo Abe,The Ark Sakura
"My Uzi had been taken from me, but now—if only she managed her task successfully—I would gain a weapon many times more powerful.The girl went casually up the stairs.",Kobo Abe,The Ark Sakura
Anticipation and nervous tension seemed to make the pain in my leg recede somewhat.,Kobo Abe,The Ark Sakura
"When she was halfway up the stairs, the shill shot her an inquiring look, which she answered with a frantic signal.Naturally, it would be hard for him to understand what she was up to, but at this point the only secret she and I could possibly share would have to concern a way out of the current impasse.",Kobo Abe,The Ark Sakura
He fell in with her.,Kobo Abe,The Ark Sakura
"If all went as planned, I had no intention of leaving him in the cold.",Kobo Abe,The Ark Sakura
"The insect dealer followed her movements briefly, then showed no further interest.",Kobo Abe,The Ark Sakura
"Women are expected to have their own reasons for coming and going, beyond men’s understanding; in fact, men have a duty to pretend not to see.",Kobo Abe,The Ark Sakura
She disappeared safely onto the bridge.,Kobo Abe,The Ark Sakura
I thought of tiny air creatures faced with death.,Kobo Abe,The Ark Sakura
Of schools of whales seeking survival that end up committing mass suicide instead.,Kobo Abe,The Ark Sakura
My vision of eupcaccia tranquillity—had it been only an illusion?,Kobo Abe,The Ark Sakura
Then why was there a merry-go-round in every amusement park worthy of the name?,Kobo Abe,The Ark Sakura
"If it could be proved that children on holiday were all schizo, very well; then I would resign myself, and withdraw.",Kobo Abe,The Ark Sakura
.,Kobo Abe,The Ark Sakura
.,Kobo Abe,The Ark Sakura
.A destructive pressure now bore on my calf.,Kobo Abe,The Ark Sakura
"Had I not been wrapped in the protective bandage of the pipe, the flesh might well have ruptured.",Kobo Abe,The Ark Sakura
It felt like the time my gums were inflamed with toothache.,Kobo Abe,The Ark Sakura
"I only wished I could lance it, and clean out the abscess within.",Kobo Abe,The Ark Sakura
"Had a surgeon chosen that moment to menace me with his scalpel, I doubted my ability to fend him off.",Kobo Abe,The Ark Sakura
